date,currency,fx_symbol,krw_per_unit
2018-08-03,CHF,CHFKRW=X,1132.9000244140625
2018-08-06,CHF,CHFKRW=X,1128.800048828125
2018-08-07,CHF,CHFKRW=X,1129.0999755859375
2018-08-08,CHF,CHFKRW=X,1121.300048828125
2018-08-09,CHF,CHFKRW=X,1123.300048828125
2018-08-10,CHF,CHFKRW=X,1128.0
2018-08-13,CHF,CHFKRW=X,1136.5999755859375
2018-08-14,CHF,CHFKRW=X,1143.300048828125
2018-08-15,CHF,CHFKRW=X,1133.0999755859375
2018-08-16,CHF,CHFKRW=X,1143.5
2018-08-17,CHF,CHFKRW=X,1129.0
2018-08-20,CHF,CHFKRW=X,1123.4000244140625
2018-08-21,CHF,CHFKRW=X,1127.0
2018-08-22,CHF,CHFKRW=X,1133.4000244140625
2018-08-23,CHF,CHFKRW=X,1136.199951171875
2018-08-24,CHF,CHFKRW=X,1141.5
2018-08-27,CHF,CHFKRW=X,1130.699951171875
2018-08-28,CHF,CHFKRW=X,1131.0999755859375
2018-08-29,CHF,CHFKRW=X,1133.0
2018-08-30,CHF,CHFKRW=X,1141.5999755859375
2018-08-31,CHF,CHFKRW=X,1151.0
2018-09-03,CHF,CHFKRW=X,1149.5
2018-09-04,CHF,CHFKRW=X,1148.5
2018-09-05,CHF,CHFKRW=X,1150.9000244140625
2018-09-06,CHF,CHFKRW=X,1150.9000244140625
2018-09-07,CHF,CHFKRW=X,1164.699951171875
2018-09-10,CHF,CHFKRW=X,1163.0
2018-09-11,CHF,CHFKRW=X,1165.800048828125
2018-09-12,CHF,CHFKRW=X,1156.0
2018-09-13,CHF,CHFKRW=X,1160.0
2018-09-14,CHF,CHFKRW=X,1159.4000244140625
2018-09-17,CHF,CHFKRW=X,1158.699951171875
2018-09-18,CHF,CHFKRW=X,1168.800048828125
2018-09-19,CHF,CHFKRW=X,1162.699951171875
2018-09-20,CHF,CHFKRW=X,1159.699951171875
2018-09-21,CHF,CHFKRW=X,1163.9000244140625
2018-09-24,CHF,CHFKRW=X,1162.0
2018-09-25,CHF,CHFKRW=X,1158.5999755859375
2018-09-26,CHF,CHFKRW=X,1155.699951171875
2018-09-27,CHF,CHFKRW=X,1154.0999755859375
2018-09-28,CHF,CHFKRW=X,1138.199951171875
2018-10-01,CHF,CHFKRW=X,1129.699951171875
2018-10-02,CHF,CHFKRW=X,1130.5999755859375
2018-10-03,CHF,CHFKRW=X,1135.4000244140625
2018-10-04,CHF,CHFKRW=X,1134.5
2018-10-05,CHF,CHFKRW=X,1142.0
2018-10-08,CHF,CHFKRW=X,1110.800048828125
2018-10-09,CHF,CHFKRW=X,1141.5
2018-10-10,CHF,CHFKRW=X,1141.4000244140625
2018-10-11,CHF,CHFKRW=X,1156.199951171875
2018-10-12,CHF,CHFKRW=X,1145.5
2018-10-15,CHF,CHFKRW=X,1141.300048828125
2018-10-16,CHF,CHFKRW=X,1149.800048828125
2018-10-17,CHF,CHFKRW=X,1132.5999755859375
2018-10-18,CHF,CHFKRW=X,1132.199951171875
2018-10-19,CHF,CHFKRW=X,1140.9000244140625
2018-10-22,CHF,CHFKRW=X,1135.5
2018-10-23,CHF,CHFKRW=X,1135.0999755859375
2018-10-24,CHF,CHFKRW=X,1142.300048828125
2018-10-25,CHF,CHFKRW=X,1140.5999755859375
2018-10-26,CHF,CHFKRW=X,1135.300048828125
2018-10-29,CHF,CHFKRW=X,1142.0999755859375
2018-10-30,CHF,CHFKRW=X,1139.699951171875
2018-10-31,CHF,CHFKRW=X,1131.4000244140625
2018-11-01,CHF,CHFKRW=X,1131.5999755859375
2018-11-02,CHF,CHFKRW=X,1126.300048828125
2018-11-05,CHF,CHFKRW=X,1113.0
2018-11-06,CHF,CHFKRW=X,1116.300048828125
2018-11-07,CHF,CHFKRW=X,1117.699951171875
2018-11-08,CHF,CHFKRW=X,1112.9000244140625
2018-11-09,CHF,CHFKRW=X,1113.0
2018-11-12,CHF,CHFKRW=X,1123.9000244140625
2018-11-13,CHF,CHFKRW=X,1125.4000244140625
2018-11-14,CHF,CHFKRW=X,1124.199951171875
2018-11-15,CHF,CHFKRW=X,1124.4000244140625
2018-11-16,CHF,CHFKRW=X,1119.199951171875
2018-11-19,CHF,CHFKRW=X,1120.9000244140625
2018-11-20,CHF,CHFKRW=X,1133.699951171875
2018-11-21,CHF,CHFKRW=X,1134.9000244140625
2018-11-22,CHF,CHFKRW=X,1143.4000244140625
2018-11-23,CHF,CHFKRW=X,1141.800048828125
2018-11-26,CHF,CHFKRW=X,1136.5999755859375
2018-11-27,CHF,CHFKRW=X,1130.800048828125
2018-11-28,CHF,CHFKRW=X,1132.0999755859375
2018-11-29,CHF,CHFKRW=X,1128.5999755859375
2018-11-30,CHF,CHFKRW=X,1121.0
2018-12-03,CHF,CHFKRW=X,1118.4000244140625
2018-12-04,CHF,CHFKRW=X,1110.5999755859375
2018-12-05,CHF,CHFKRW=X,1113.5999755859375
2018-12-06,CHF,CHFKRW=X,1115.0
2018-12-07,CHF,CHFKRW=X,1127.199951171875
2018-12-10,CHF,CHFKRW=X,1134.0
2018-12-11,CHF,CHFKRW=X,1143.300048828125
2018-12-12,CHF,CHFKRW=X,1135.300048828125
2018-12-13,CHF,CHFKRW=X,1132.0999755859375
2018-12-14,CHF,CHFKRW=X,1133.699951171875
2018-12-17,CHF,CHFKRW=X,1134.300048828125
2018-12-18,CHF,CHFKRW=X,1136.4000244140625
2018-12-19,CHF,CHFKRW=X,1133.5
2018-12-20,CHF,CHFKRW=X,1135.0
2018-12-21,CHF,CHFKRW=X,1134.199951171875
2018-12-24,CHF,CHFKRW=X,1134.5
2018-12-25,CHF,CHFKRW=X,1139.199951171875
2018-12-26,CHF,CHFKRW=X,1137.5999755859375
2018-12-27,CHF,CHFKRW=X,1133.5999755859375
2018-12-28,CHF,CHFKRW=X,1133.699951171875
2018-12-31,CHF,CHFKRW=X,1134.5999755859375
2019-01-01,CHF,CHFKRW=X,1130.9000244140625
2019-01-02,CHF,CHFKRW=X,1133.699951171875
2019-01-03,CHF,CHFKRW=X,1134.800048828125
2019-01-04,CHF,CHFKRW=X,1138.300048828125
2019-01-07,CHF,CHFKRW=X,1130.4000244140625
2019-01-08,CHF,CHFKRW=X,1139.9000244140625
2019-01-09,CHF,CHFKRW=X,1142.699951171875
2019-01-10,CHF,CHFKRW=X,1148.0999755859375
2019-01-11,CHF,CHFKRW=X,1134.4000244140625
2019-01-14,CHF,CHFKRW=X,1136.4000244140625
2019-01-15,CHF,CHFKRW=X,1143.199951171875
2019-01-16,CHF,CHFKRW=X,1136.4000244140625
2019-01-17,CHF,CHFKRW=X,1130.0
2019-01-18,CHF,CHFKRW=X,1127.300048828125
2019-01-21,CHF,CHFKRW=X,1130.5
2019-01-22,CHF,CHFKRW=X,1134.9000244140625
2019-01-23,CHF,CHFKRW=X,1132.9000244140625
2019-01-24,CHF,CHFKRW=X,1131.4000244140625
2019-01-25,CHF,CHFKRW=X,1131.699951171875
2019-01-28,CHF,CHFKRW=X,1126.0999755859375
2019-01-29,CHF,CHFKRW=X,1128.800048828125
2019-01-30,CHF,CHFKRW=X,1123.5999755859375
2019-01-31,CHF,CHFKRW=X,1115.699951171875
2019-02-01,CHF,CHFKRW=X,1118.0
2019-02-04,CHF,CHFKRW=X,1123.300048828125
2019-02-05,CHF,CHFKRW=X,1123.0
2019-02-06,CHF,CHFKRW=X,1118.5
2019-02-07,CHF,CHFKRW=X,1118.699951171875
2019-02-08,CHF,CHFKRW=X,1120.699951171875
2019-02-11,CHF,CHFKRW=X,1123.5999755859375
2019-02-12,CHF,CHFKRW=X,1120.4000244140625
2019-02-13,CHF,CHFKRW=X,1113.300048828125
2019-02-14,CHF,CHFKRW=X,1113.5
2019-02-15,CHF,CHFKRW=X,1122.5
2019-02-18,CHF,CHFKRW=X,1120.0
2019-02-19,CHF,CHFKRW=X,1119.0999755859375
2019-02-20,CHF,CHFKRW=X,1119.9000244140625
2019-02-21,CHF,CHFKRW=X,1121.300048828125
2019-02-22,CHF,CHFKRW=X,1123.0999755859375
2019-02-25,CHF,CHFKRW=X,1122.4000244140625
2019-02-26,CHF,CHFKRW=X,1117.0
2019-02-27,CHF,CHFKRW=X,1114.199951171875
2019-02-28,CHF,CHFKRW=X,1115.0999755859375
2019-03-01,CHF,CHFKRW=X,1126.800048828125
2019-03-04,CHF,CHFKRW=X,1127.800048828125
2019-03-05,CHF,CHFKRW=X,1128.9000244140625
2019-03-06,CHF,CHFKRW=X,1120.800048828125
2019-03-07,CHF,CHFKRW=X,1121.699951171875
2019-03-08,CHF,CHFKRW=X,1120.5
2019-03-11,CHF,CHFKRW=X,1125.0999755859375
2019-03-12,CHF,CHFKRW=X,1119.300048828125
2019-03-13,CHF,CHFKRW=X,1118.800048828125
2019-03-14,CHF,CHFKRW=X,1125.800048828125
2019-03-15,CHF,CHFKRW=X,1131.4000244140625
2019-03-18,CHF,CHFKRW=X,1132.5
2019-03-19,CHF,CHFKRW=X,1129.5999755859375
2019-03-20,CHF,CHFKRW=X,1130.699951171875
2019-03-21,CHF,CHFKRW=X,1134.800048828125
2019-03-22,CHF,CHFKRW=X,1136.5
2019-03-25,CHF,CHFKRW=X,1141.9000244140625
2019-03-26,CHF,CHFKRW=X,1142.5
2019-03-27,CHF,CHFKRW=X,1140.9000244140625
2019-03-28,CHF,CHFKRW=X,1144.0999755859375
2019-03-29,CHF,CHFKRW=X,1139.699951171875
2019-04-01,CHF,CHFKRW=X,1141.800048828125
2019-04-02,CHF,CHFKRW=X,1133.0999755859375
2019-04-03,CHF,CHFKRW=X,1138.4000244140625
2019-04-04,CHF,CHFKRW=X,1136.5
2019-04-05,CHF,CHFKRW=X,1134.4000244140625
2019-04-08,CHF,CHFKRW=X,1136.5
2019-04-09,CHF,CHFKRW=X,1142.0
2019-04-10,CHF,CHFKRW=X,1140.5999755859375
2019-04-11,CHF,CHFKRW=X,1134.300048828125
2019-04-12,CHF,CHFKRW=X,1137.800048828125
2019-04-15,CHF,CHFKRW=X,1130.5
2019-04-16,CHF,CHFKRW=X,1129.0
2019-04-17,CHF,CHFKRW=X,1127.0999755859375
2019-04-18,CHF,CHFKRW=X,1118.199951171875
2019-04-19,CHF,CHFKRW=X,1119.300048828125
2019-04-22,CHF,CHFKRW=X,1118.4000244140625
2019-04-23,CHF,CHFKRW=X,1122.5999755859375
2019-04-24,CHF,CHFKRW=X,1119.300048828125
2019-04-25,CHF,CHFKRW=X,1132.0999755859375
2019-04-26,CHF,CHFKRW=X,1136.199951171875
2019-04-29,CHF,CHFKRW=X,1135.699951171875
2019-04-30,CHF,CHFKRW=X,1136.5
2019-05-01,CHF,CHFKRW=X,1141.5
2019-05-02,CHF,CHFKRW=X,1144.5
2019-05-03,CHF,CHFKRW=X,1143.9000244140625
2019-05-06,CHF,CHFKRW=X,1144.4000244140625
2019-05-07,CHF,CHFKRW=X,1148.0
2019-05-08,CHF,CHFKRW=X,1148.699951171875
2019-05-09,CHF,CHFKRW=X,1148.800048828125
2019-05-10,CHF,CHFKRW=X,1161.300048828125
2019-05-13,CHF,CHFKRW=X,1162.199951171875
2019-05-14,CHF,CHFKRW=X,1180.699951171875
2019-05-15,CHF,CHFKRW=X,1176.5999755859375
2019-05-16,CHF,CHFKRW=X,1176.300048828125
2019-05-17,CHF,CHFKRW=X,1178.5999755859375
2019-05-20,CHF,CHFKRW=X,1181.0999755859375
2019-05-21,CHF,CHFKRW=X,1183.300048828125
2019-05-22,CHF,CHFKRW=X,1178.800048828125
2019-05-23,CHF,CHFKRW=X,1179.0
2019-05-24,CHF,CHFKRW=X,1185.0999755859375
2019-05-27,CHF,CHFKRW=X,1182.9000244140625
2019-05-28,CHF,CHFKRW=X,1177.5999755859375
2019-05-29,CHF,CHFKRW=X,1179.199951171875
2019-05-30,CHF,CHFKRW=X,1182.300048828125
2019-05-31,CHF,CHFKRW=X,1180.199951171875
2019-06-03,CHF,CHFKRW=X,1188.300048828125
2019-06-04,CHF,CHFKRW=X,1187.0999755859375
2019-06-05,CHF,CHFKRW=X,1185.199951171875
2019-06-06,CHF,CHFKRW=X,1185.699951171875
2019-06-07,CHF,CHFKRW=X,1187.199951171875
2019-06-10,CHF,CHFKRW=X,1192.5999755859375
2019-06-11,CHF,CHFKRW=X,1195.0
2019-06-12,CHF,CHFKRW=X,1187.0
2019-06-13,CHF,CHFKRW=X,1189.5
2019-06-14,CHF,CHFKRW=X,1188.4000244140625
2019-06-17,CHF,CHFKRW=X,1187.300048828125
2019-06-18,CHF,CHFKRW=X,1186.9000244140625
2019-06-19,CHF,CHFKRW=X,1172.5999755859375
2019-06-20,CHF,CHFKRW=X,1178.800048828125
2019-06-21,CHF,CHFKRW=X,1179.5
2019-06-24,CHF,CHFKRW=X,1187.199951171875
2019-06-25,CHF,CHFKRW=X,1185.699951171875
2019-06-26,CHF,CHFKRW=X,1185.4000244140625
2019-06-27,CHF,CHFKRW=X,1179.0999755859375
2019-06-28,CHF,CHFKRW=X,1183.0999755859375
2019-07-01,CHF,CHFKRW=X,1179.9000244140625
2019-07-02,CHF,CHFKRW=X,1174.699951171875
2019-07-03,CHF,CHFKRW=X,1182.9000244140625
2019-07-04,CHF,CHFKRW=X,1185.5999755859375
2019-07-05,CHF,CHFKRW=X,1185.4000244140625
2019-07-08,CHF,CHFKRW=X,1184.300048828125
2019-07-09,CHF,CHFKRW=X,1186.699951171875
2019-07-10,CHF,CHFKRW=X,1189.300048828125
2019-07-11,CHF,CHFKRW=X,1189.9000244140625
2019-07-12,CHF,CHFKRW=X,1185.0999755859375
2019-07-15,CHF,CHFKRW=X,1195.0999755859375
2019-07-16,CHF,CHFKRW=X,1197.0999755859375
2019-07-17,CHF,CHFKRW=X,1192.300048828125
2019-07-18,CHF,CHFKRW=X,1194.5
2019-07-19,CHF,CHFKRW=X,1191.4000244140625
2019-07-22,CHF,CHFKRW=X,1195.5
2019-07-23,CHF,CHFKRW=X,1195.699951171875
2019-07-24,CHF,CHFKRW=X,1194.4000244140625
2019-07-25,CHF,CHFKRW=X,1194.800048828125
2019-07-26,CHF,CHFKRW=X,1193.0999755859375
2019-07-29,CHF,CHFKRW=X,1191.300048828125
2019-07-30,CHF,CHFKRW=X,1191.4000244140625
2019-07-31,CHF,CHFKRW=X,1192.5999755859375
2019-08-01,CHF,CHFKRW=X,1193.4000244140625
2019-08-02,CHF,CHFKRW=X,1206.800048828125
2019-08-05,CHF,CHFKRW=X,1225.199951171875
2019-08-06,CHF,CHFKRW=X,1253.199951171875
2019-08-07,CHF,CHFKRW=X,1242.699951171875
2019-08-08,CHF,CHFKRW=X,1243.4000244140625
2019-08-09,CHF,CHFKRW=X,1239.199951171875
2019-08-12,CHF,CHFKRW=X,1248.9000244140625
2019-08-13,CHF,CHFKRW=X,1256.5
2019-08-14,CHF,CHFKRW=X,1234.199951171875
2019-08-15,CHF,CHFKRW=X,1248.800048828125
2019-08-16,CHF,CHFKRW=X,1240.5999755859375
2019-08-19,CHF,CHFKRW=X,1232.9000244140625
2019-08-20,CHF,CHFKRW=X,1233.5
2019-08-21,CHF,CHFKRW=X,1232.300048828125
2019-08-22,CHF,CHFKRW=X,1223.0999755859375
2019-08-23,CHF,CHFKRW=X,1228.5999755859375
2019-08-26,CHF,CHFKRW=X,1246.4000244140625
2019-08-27,CHF,CHFKRW=X,1236.5999755859375
2019-08-28,CHF,CHFKRW=X,1234.0999755859375
2019-08-29,CHF,CHFKRW=X,1234.300048828125
2019-08-30,CHF,CHFKRW=X,1224.300048828125
2019-09-02,CHF,CHFKRW=X,1222.199951171875
2019-09-03,CHF,CHFKRW=X,1224.300048828125
2019-09-04,CHF,CHFKRW=X,1226.699951171875
2019-09-05,CHF,CHFKRW=X,1226.0999755859375
2019-09-06,CHF,CHFKRW=X,1212.5999755859375
2019-09-09,CHF,CHFKRW=X,1205.5
2019-09-10,CHF,CHFKRW=X,1200.199951171875
2019-09-11,CHF,CHFKRW=X,1199.5
2019-09-12,CHF,CHFKRW=X,1197.300048828125
2019-09-13,CHF,CHFKRW=X,1192.800048828125
2019-09-16,CHF,CHFKRW=X,1194.300048828125
2019-09-17,CHF,CHFKRW=X,1191.5
2019-09-18,CHF,CHFKRW=X,1194.4000244140625
2019-09-19,CHF,CHFKRW=X,1193.0999755859375
2019-09-20,CHF,CHFKRW=X,1202.4000244140625
2019-09-23,CHF,CHFKRW=X,1203.4000244140625
2019-09-24,CHF,CHFKRW=X,1205.199951171875
2019-09-25,CHF,CHFKRW=X,1210.699951171875
2019-09-26,CHF,CHFKRW=X,1208.5999755859375
2019-09-27,CHF,CHFKRW=X,1206.5999755859375
2019-09-30,CHF,CHFKRW=X,1212.5999755859375
2019-10-01,CHF,CHFKRW=X,1200.800048828125
2019-10-02,CHF,CHFKRW=X,1210.4000244140625
2019-10-03,CHF,CHFKRW=X,1207.5999755859375
2019-10-04,CHF,CHFKRW=X,1202.199951171875
2019-10-07,CHF,CHFKRW=X,1198.4000244140625
2019-10-08,CHF,CHFKRW=X,1201.9000244140625
2019-10-09,CHF,CHFKRW=X,1207.199951171875
2019-10-10,CHF,CHFKRW=X,1205.300048828125
2019-10-11,CHF,CHFKRW=X,1193.5
2019-10-14,CHF,CHFKRW=X,1184.7587890625
2019-10-15,CHF,CHFKRW=X,1185.144287109375
2019-10-16,CHF,CHFKRW=X,1185.58984375
2019-10-17,CHF,CHFKRW=X,1191.424560546875
2019-10-18,CHF,CHFKRW=X,1192.09375
2019-10-21,CHF,CHFKRW=X,1196.26318359375
2019-10-22,CHF,CHFKRW=X,1187.9903564453125
2019-10-23,CHF,CHFKRW=X,1183.760498046875
2019-10-24,CHF,CHFKRW=X,1180.8709716796875
2019-10-25,CHF,CHFKRW=X,1183.2486572265625
2019-10-28,CHF,CHFKRW=X,1177.4075927734375
2019-10-29,CHF,CHFKRW=X,1172.8057861328125
2019-10-30,CHF,CHFKRW=X,1172.586181640625
2019-10-31,CHF,CHFKRW=X,1176.4884033203125
2019-11-01,CHF,CHFKRW=X,1184.5712890625
2019-11-04,CHF,CHFKRW=X,1180.324462890625
2019-11-05,CHF,CHFKRW=X,1175.4095458984375
2019-11-06,CHF,CHFKRW=X,1163.800537109375
2019-11-07,CHF,CHFKRW=X,1168.79345703125
2019-11-08,CHF,CHFKRW=X,1159.801025390625
2019-11-11,CHF,CHFKRW=X,1161.835693359375
2019-11-12,CHF,CHFKRW=X,1172.98095703125
2019-11-13,CHF,CHFKRW=X,1173.6348876953125
2019-11-14,CHF,CHFKRW=X,1182.8602294921875
2019-11-15,CHF,CHFKRW=X,1180.7264404296875
2019-11-18,CHF,CHFKRW=X,1174.5205078125
2019-11-19,CHF,CHFKRW=X,1178.2381591796875
2019-11-20,CHF,CHFKRW=X,1177.1678466796875
2019-11-21,CHF,CHFKRW=X,1179.5601806640625
2019-11-22,CHF,CHFKRW=X,1183.7530517578125
2019-11-25,CHF,CHFKRW=X,1181.9720458984375
2019-11-26,CHF,CHFKRW=X,1176.215087890625
2019-11-27,CHF,CHFKRW=X,1175.3680419921875
2019-11-28,CHF,CHFKRW=X,1177.1080322265625
2019-11-29,CHF,CHFKRW=X,1178.7445068359375
2019-12-02,CHF,CHFKRW=X,1179.469970703125
2019-12-03,CHF,CHFKRW=X,1193.9324951171875
2019-12-04,CHF,CHFKRW=X,1202.961669921875
2019-12-05,CHF,CHFKRW=X,1203.510986328125
2019-12-06,CHF,CHFKRW=X,1203.2613525390625
2019-12-09,CHF,CHFKRW=X,1197.3994140625
2019-12-10,CHF,CHFKRW=X,1202.99560546875
2019-12-11,CHF,CHFKRW=X,1207.7110595703125
2019-12-12,CHF,CHFKRW=X,1209.058349609375
2019-12-13,CHF,CHFKRW=X,1187.3468017578125
2019-12-16,CHF,CHFKRW=X,1190.76025390625
2019-12-17,CHF,CHFKRW=X,1187.045166015625
2019-12-18,CHF,CHFKRW=X,1186.5526123046875
2019-12-19,CHF,CHFKRW=X,1187.958740234375
2019-12-20,CHF,CHFKRW=X,1186.7108154296875
2019-12-23,CHF,CHFKRW=X,1180.1533203125
2019-12-24,CHF,CHFKRW=X,1183.43994140625
2019-12-25,CHF,CHFKRW=X,1185.34423828125
2019-12-26,CHF,CHFKRW=X,1181.4359130859375
2019-12-27,CHF,CHFKRW=X,1183.0931396484375
2019-12-30,CHF,CHFKRW=X,1191.9407958984375
2019-12-31,CHF,CHFKRW=X,1193.7132568359375
2020-01-01,CHF,CHFKRW=X,1192.5980224609375
2020-01-02,CHF,CHFKRW=X,1192.4381103515625
2020-01-03,CHF,CHFKRW=X,1190.9737548828125
2020-01-06,CHF,CHFKRW=X,1200.032958984375
2020-01-07,CHF,CHFKRW=X,1203.9749755859375
2020-01-08,CHF,CHFKRW=X,1203.7459716796875
2020-01-09,CHF,CHFKRW=X,1193.042724609375
2020-01-10,CHF,CHFKRW=X,1189.6142578125
2020-01-13,CHF,CHFKRW=X,1188.6978759765625
2020-01-14,CHF,CHFKRW=X,1188.526123046875
2020-01-15,CHF,CHFKRW=X,1195.4010009765625
2020-01-16,CHF,CHFKRW=X,1201.3489990234375
2020-01-17,CHF,CHFKRW=X,1200.7978515625
2020-01-20,CHF,CHFKRW=X,1197.447021484375
2020-01-21,CHF,CHFKRW=X,1195.299560546875
2020-01-22,CHF,CHFKRW=X,1206.310546875
2020-01-23,CHF,CHFKRW=X,1202.9150390625
2020-01-24,CHF,CHFKRW=X,1204.0775146484375
2020-01-27,CHF,CHFKRW=X,1204.2305908203125
2020-01-28,CHF,CHFKRW=X,1213.1236572265625
2020-01-29,CHF,CHFKRW=X,1207.9305419921875
2020-01-30,CHF,CHFKRW=X,1211.4034423828125
2020-01-31,CHF,CHFKRW=X,1224.4727783203125
2020-02-03,CHF,CHFKRW=X,1239.3155517578125
2020-02-04,CHF,CHFKRW=X,1231.60400390625
2020-02-05,CHF,CHFKRW=X,1219.90673828125
2020-02-06,CHF,CHFKRW=X,1215.80029296875
2020-02-07,CHF,CHFKRW=X,1214.8646240234375
2020-02-10,CHF,CHFKRW=X,1218.949951171875
2020-02-11,CHF,CHFKRW=X,1214.011962890625
2020-02-12,CHF,CHFKRW=X,1210.0455322265625
2020-02-13,CHF,CHFKRW=X,1204.8460693359375
2020-02-14,CHF,CHFKRW=X,1208.8250732421875
2020-02-17,CHF,CHFKRW=X,1203.4407958984375
2020-02-18,CHF,CHFKRW=X,1207.0701904296875
2020-02-19,CHF,CHFKRW=X,1209.7310791015625
2020-02-20,CHF,CHFKRW=X,1211.1009521484375
2020-02-21,CHF,CHFKRW=X,1224.3570556640625
2020-02-24,CHF,CHFKRW=X,1230.9947509765625
2020-02-25,CHF,CHFKRW=X,1242.747314453125
2020-02-26,CHF,CHFKRW=X,1244.2884521484375
2020-02-27,CHF,CHFKRW=X,1240.8233642578125
2020-02-28,CHF,CHFKRW=X,1250.2618408203125
2020-03-02,CHF,CHFKRW=X,1242.941650390625
2020-03-03,CHF,CHFKRW=X,1239.9293212890625
2020-03-04,CHF,CHFKRW=X,1241.2919921875
2020-03-05,CHF,CHFKRW=X,1236.9869384765625
2020-03-06,CHF,CHFKRW=X,1255.3719482421875
2020-03-09,CHF,CHFKRW=X,1280.4976806640625
2020-03-10,CHF,CHFKRW=X,1292.4267578125
2020-03-11,CHF,CHFKRW=X,1264.6715087890625
2020-03-12,CHF,CHFKRW=X,1267.6805419921875
2020-03-13,CHF,CHFKRW=X,1280.6015625
2020-03-16,CHF,CHFKRW=X,1279.2498779296875
2020-03-17,CHF,CHFKRW=X,1299.9930419921875
2020-03-18,CHF,CHFKRW=X,1289.707275390625
2020-03-19,CHF,CHFKRW=X,1298.492431640625
2020-03-20,CHF,CHFKRW=X,1271.116455078125
2020-03-23,CHF,CHFKRW=X,1272.741943359375
2020-03-24,CHF,CHFKRW=X,1282.7171630859375
2020-03-25,CHF,CHFKRW=X,1253.5008544921875
2020-03-26,CHF,CHFKRW=X,1252.6566162109375
2020-03-27,CHF,CHFKRW=X,1260.3348388671875
2020-03-30,CHF,CHFKRW=X,1274.9302978515625
2020-03-31,CHF,CHFKRW=X,1274.2149658203125
2020-04-01,CHF,CHFKRW=X,1265.1927490234375
2020-04-02,CHF,CHFKRW=X,1277.8941650390625
2020-04-03,CHF,CHFKRW=X,1257.74658203125
2020-04-06,CHF,CHFKRW=X,1264.420166015625
2020-04-07,CHF,CHFKRW=X,1250.7515869140625
2020-04-08,CHF,CHFKRW=X,1252.8890380859375
2020-04-09,CHF,CHFKRW=X,1250.0
2020-04-10,CHF,CHFKRW=X,1250.7962646484375
2020-04-13,CHF,CHFKRW=X,1253.7359619140625
2020-04-14,CHF,CHFKRW=X,1255.92578125
2020-04-15,CHF,CHFKRW=X,1261.904541015625
2020-04-16,CHF,CHFKRW=X,1266.58203125
2020-04-17,CHF,CHFKRW=X,1265.5025634765625
2020-04-20,CHF,CHFKRW=X,1255.693359375
2020-04-21,CHF,CHFKRW=X,1259.8388671875
2020-04-22,CHF,CHFKRW=X,1269.107177734375
2020-04-23,CHF,CHFKRW=X,1265.679931640625
2020-04-24,CHF,CHFKRW=X,1261.483642578125
2020-04-27,CHF,CHFKRW=X,1262.8388671875
2020-04-28,CHF,CHFKRW=X,1251.045166015625
2020-04-29,CHF,CHFKRW=X,1253.2734375
2020-04-30,CHF,CHFKRW=X,1243.066162109375
2020-05-01,CHF,CHFKRW=X,1254.85595703125
2020-05-04,CHF,CHFKRW=X,1271.459716796875
2020-05-05,CHF,CHFKRW=X,1266.017333984375
2020-05-06,CHF,CHFKRW=X,1255.545166015625
2020-05-07,CHF,CHFKRW=X,1259.7724609375
2020-05-08,CHF,CHFKRW=X,1252.3702392578125
2020-05-11,CHF,CHFKRW=X,1254.94921875
2020-05-12,CHF,CHFKRW=X,1256.430419921875
2020-05-13,CHF,CHFKRW=X,1263.7325439453125
2020-05-14,CHF,CHFKRW=X,1261.7381591796875
2020-05-15,CHF,CHFKRW=X,1259.2197265625
2020-05-18,CHF,CHFKRW=X,1267.5106201171875
2020-05-19,CHF,CHFKRW=X,1259.5946044921875
2020-05-20,CHF,CHFKRW=X,1260.6568603515625
2020-05-21,CHF,CHFKRW=X,1271.2998046875
2020-05-22,CHF,CHFKRW=X,1270.619140625
2020-05-25,CHF,CHFKRW=X,1276.3077392578125
2020-05-26,CHF,CHFKRW=X,1276.345947265625
2020-05-27,CHF,CHFKRW=X,1274.91845703125
2020-05-28,CHF,CHFKRW=X,1279.1363525390625
2020-05-29,CHF,CHFKRW=X,1284.0185546875
2020-06-01,CHF,CHFKRW=X,1281.0723876953125
2020-06-02,CHF,CHFKRW=X,1272.40380859375
2020-06-03,CHF,CHFKRW=X,1267.560791015625
2020-06-04,CHF,CHFKRW=X,1264.7664794921875
2020-06-05,CHF,CHFKRW=X,1271.8568115234375
2020-06-08,CHF,CHFKRW=X,1249.3992919921875
2020-06-09,CHF,CHFKRW=X,1246.6910400390625
2020-06-10,CHF,CHFKRW=X,1258.77880859375
2020-06-11,CHF,CHFKRW=X,1260.5849609375
2020-06-12,CHF,CHFKRW=X,1275.9652099609375
2020-06-15,CHF,CHFKRW=X,1263.9095458984375
2020-06-16,CHF,CHFKRW=X,1271.4697265625
2020-06-17,CHF,CHFKRW=X,1273.4202880859375
2020-06-18,CHF,CHFKRW=X,1280.0072021484375
2020-06-19,CHF,CHFKRW=X,1272.5372314453125
2020-06-22,CHF,CHFKRW=X,1271.3624267578125
2020-06-23,CHF,CHFKRW=X,1275.7313232421875
2020-06-24,CHF,CHFKRW=X,1278.659912109375
2020-06-25,CHF,CHFKRW=X,1271.05908203125
2020-06-26,CHF,CHFKRW=X,1267.004150390625
2020-06-29,CHF,CHFKRW=X,1268.7108154296875
2020-06-30,CHF,CHFKRW=X,1259.955810546875
