account_id,symbol,company,qty,avg_cost_krw,last_close_krw,market_value_krw,unrealized_pnl_krw,unrealized_return,holding_days,first_buy_date
pit_fresh_top5,187790.KS,나노,8170,6414.167,6410.0,52369700.0,-34044.2327,-0.0006,0,2026-06-01
pit_fresh_top5,FIX,"Comfort Systems USA, Inc.",19,2738799.3664,2737020.098,52003381.8629,-33806.0985,-0.0006,0,2026-06-01
pit_fresh_top5,000150.KS,두산,23,2204432.1152,2203000.0,50669000.0,-32938.6502,-0.0006,0,2026-06-01
pit_momentum_top5,000150.KS,두산,30,1597037.5197,2203000.0,66090000.0,18178874.409,0.3794,31,2026-05-01
pit_momentum_top5,082920.KS,비츠로셀,1244,56771.6085,52600.0,65434400.0,-5189480.9933,-0.0735,31,2026-05-01
pit_momentum_top5,AIXA.DE,Aixtron SE,668,97876.9148,97813.3288,65339303.6142,-42475.4478,-0.0006,0,2026-06-01
pit_momentum_top5,012330.KS,현대모비스,85,761494.7071,761000.0,64685000.0,-42050.1014,-0.0006,0,2026-06-01
pit_momentum_top5,STRL,Sterling Infrastructure Inc,50,1288593.9606,1287756.8221,64387841.1046,-41856.9258,-0.0006,0,2026-06-01
pit_score_top10,000660.KS,SK하이닉스,10,716288.8684,2363000.0,23630000.0,16467111.3161,2.2989,150,2026-01-02
pit_score_top10,356860.KQ,티엘비,213,87556.8816,106300.0,22641900.0,3992284.2272,0.2141,31,2026-05-01
pit_score_top10,036930.KQ,주성엔지니어링,122,56136.4692,185500.0,22631000.0,15782350.7567,2.3044,91,2026-03-02
pit_score_top10,ANET,Arista Networks,88,128128.7562,256795.7939,22598029.8652,11322699.3236,1.0042,1278,2022-12-01
pit_score_top10,100840.KQ,SNT에너지,592,33258.8984,38150.0,22584800.0,2895532.1245,0.1471,1246,2023-01-02
pit_score_top10,007660.KS,이수페타시스,162,69441.0998,139400.0,22582800.0,11333341.8395,1.0075,515,2025-01-02
pit_score_top10,440110.KQ,파두,203,111172.2233,111100.0,22553300.0,-14661.3365,-0.0006,0,2026-06-01
pit_score_top10,267260.KS,HD현대일렉트릭,21,503374.4058,1066000.0,22386000.0,11815137.479,1.1177,791,2024-04-01
pit_score_top10,006260.KS,LS,48,454107.5122,466000.0,22368000.0,570839.4163,0.0262,31,2026-05-01
pit_score_top10,PLTR,Palantir Technologies Inc.,89,244977.1418,244817.9917,21788801.2613,-14164.355,-0.0006,0,2026-06-01
pit_score_top3,007660.KS,이수페타시스,523,77175.9975,139400.0,72906200.0,32543153.3237,0.8063,304,2025-08-01
pit_score_top3,036930.KQ,주성엔지니어링,392,185620.5889,185500.0,72716000.0,-47270.8537,-0.0006,0,2026-06-01
pit_score_top3,000660.KS,SK하이닉스,30,2364536.1272,2363000.0,70890000.0,-46083.8168,-0.0006,0,2026-06-01
pit_score_top5,036930.KQ,주성엔지니어링,291,126081.9094,185500.0,53980500.0,17290664.3501,0.4713,31,2026-05-01
pit_score_top5,ANET,Arista Networks,210,120551.6397,256795.7939,53927116.7238,28611272.3848,1.1302,1278,2022-12-01
pit_score_top5,007660.KS,이수페타시스,385,72346.615,139400.0,53669000.0,25815553.2377,0.9268,335,2025-07-01
pit_score_top5,267260.KS,HD현대일렉트릭,50,537105.8117,1066000.0,53300000.0,26444709.4169,0.9847,364,2025-06-02
pit_score_top5,000660.KS,SK하이닉스,22,2364536.1272,2363000.0,51986000.0,-33794.799,-0.0006,0,2026-06-01
pit_trend_persist20_52w10_top5,108490.KQ,로보티즈,219,316705.7487,402500.0,88147500.0,18788941.0265,0.2709,31,2026-05-01
pit_trend_persist20_52w10_top5,AIXA.DE,Aixtron SE,899,97876.9148,97813.3288,87934182.5586,-57163.8137,-0.0006,0,2026-06-01
pit_trend_persist20_52w10_top5,STRL,Sterling Infrastructure Inc,68,1288593.9606,1287756.8221,87567463.9022,-56925.4191,-0.0006,0,2026-06-01
pit_trend_persist20_52w10_top5,012330.KS,현대모비스,115,761494.7071,761000.0,87515000.0,-56891.3136,-0.0006,0,2026-06-01
pit_trend_persist20_52w10_top5,000150.KS,두산,39,2204432.1152,2203000.0,85917000.0,-55852.4938,-0.0006,0,2026-06-01
pit_trend_persist20_domestic_top5,356860.KQ,티엘비,735,72146.8704,106300.0,78130500.0,25102550.2505,0.4734,61,2026-04-01
pit_trend_persist20_domestic_top5,108490.KQ,로보티즈,194,316705.7487,402500.0,78085000.0,16644084.7449,0.2709,31,2026-05-01
pit_trend_persist20_domestic_top5,187790.KS,나노,12166,6414.167,6410.0,77984060.0,-50695.4878,-0.0006,0,2026-06-01
pit_trend_persist20_domestic_top5,012330.KS,현대모비스,102,761494.7071,761000.0,77622000.0,-50460.1216,-0.0006,0,2026-06-01
pit_trend_persist20_domestic_top5,000150.KS,두산,35,2204432.1152,2203000.0,77105000.0,-50124.0329,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top3,108490.KQ,로보티즈,401,402761.6552,402500.0,161402500.0,-104923.7302,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top3,187790.KS,나노,25139,6414.167,6410.0,161140990.0,-104753.7291,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top3,000150.KS,두산,73,2204432.1152,2203000.0,160819000.0,-104544.4114,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top5,108490.KQ,로보티즈,229,316705.7487,402500.0,92172500.0,19646883.5391,0.2709,31,2026-05-01
pit_trend_persist20_fresh540_top5,187790.KS,나노,14318,6414.167,6410.0,91778380.0,-59662.8304,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top5,AIXA.DE,Aixtron SE,938,97876.9148,97813.3288,91748902.3804,-59643.6677,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top5,STRL,Sterling Infrastructure Inc,71,1288593.9606,1287756.8221,91430734.3685,-59436.8346,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top5,000150.KS,두산,41,2204432.1152,2203000.0,90323000.0,-58716.7242,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top7,108490.KQ,로보티즈,118,316705.7487,402500.0,47495000.0,10123721.649,0.2709,31,2026-05-01
pit_trend_persist20_fresh540_top7,187790.KS,나노,7363,6414.167,6410.0,47196830.0,-30681.4793,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top7,AIXA.DE,Aixtron SE,482,97876.9148,97813.3288,47146024.4641,-30648.4519,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top7,ESTA,Establishment Labs Holdings,443,106385.3074,106316.1939,47098073.8974,-30617.2804,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top7,STRL,Sterling Infrastructure Inc,36,1288593.9606,1287756.8221,46359245.5953,-30136.9866,-0.0006,0,2026-06-01
pit_trend_persist20_fresh540_top7,000150.KS,두산,21,2204432.1152,2203000.0,46263000.0,-30074.4197,-0.0006,0,2026-06-01
pit_trend_persist20_hold90_top5,356860.KQ,티엘비,920,72146.8704,106300.0,97796000.0,31420879.2251,0.4734,61,2026-04-01
pit_trend_persist20_hold90_top5,187790.KS,나노,15238,6414.167,6410.0,97675580.0,-63496.4527,-0.0006,0,2026-06-01
pit_trend_persist20_hold90_top5,012330.KS,현대모비스,128,761494.7071,761000.0,97408000.0,-63322.5056,-0.0006,0,2026-06-01
pit_trend_persist20_hold90_top5,108490.KQ,로보티즈,242,402761.6552,402500.0,97405000.0,-63320.5554,-0.0006,0,2026-06-01
pit_trend_persist20_hold90_top5,000150.KS,두산,44,2204432.1152,2203000.0,96932000.0,-63013.0699,-0.0006,0,2026-06-01
pit_trend_persist20_invvol_top5,012330.KS,현대모비스,122,761494.7071,761000.0,92842000.0,-60354.2632,-0.0006,0,2026-06-01
pit_trend_persist20_invvol_top5,000150.KS,두산,42,2204432.1152,2203000.0,92526000.0,-60148.8394,-0.0006,0,2026-06-01
pit_trend_persist20_invvol_top5,187790.KS,나노,13192,6414.167,6410.0,84560720.0,-54970.8101,-0.0006,0,2026-06-01
pit_trend_persist20_invvol_top5,356860.KQ,티엘비,785,72230.8029,106300.0,83445500.0,26744319.6998,0.4717,61,2026-04-01
pit_trend_persist20_invvol_top5,108490.KQ,로보티즈,188,402761.6552,402500.0,75670000.0,-49191.1752,-0.0006,0,2026-06-01
pit_trend_persist20_invvolcap_top5,012330.KS,현대모비스,123,761494.7071,761000.0,93603000.0,-60848.9702,-0.0006,0,2026-06-01
pit_trend_persist20_invvolcap_top5,000150.KS,두산,42,2204432.1152,2203000.0,92526000.0,-60148.8394,-0.0006,0,2026-06-01
pit_trend_persist20_invvolcap_top5,187790.KS,나노,13253,6414.167,6410.0,84951730.0,-55224.9959,-0.0006,0,2026-06-01
pit_trend_persist20_invvolcap_top5,356860.KQ,티엘비,788,72263.6129,106300.0,83764400.0,26820673.022,0.471,61,2026-04-01
pit_trend_persist20_invvolcap_top5,108490.KQ,로보티즈,189,402761.6552,402500.0,76072500.0,-49452.8304,-0.0006,0,2026-06-01
pit_trend_persist20_kodex200_top5,356860.KQ,티엘비,720,72146.8704,106300.0,76536000.0,24590253.3066,0.4734,61,2026-04-01
pit_trend_persist20_kodex200_top5,187790.KS,나노,11928,6414.167,6410.0,76458480.0,-49703.7464,-0.0006,0,2026-06-01
pit_trend_persist20_kodex200_top5,012330.KS,현대모비스,100,761494.7071,761000.0,76100000.0,-49470.7075,-0.0006,0,2026-06-01
pit_trend_persist20_kodex200_top5,108490.KQ,로보티즈,189,402761.6552,402500.0,76072500.0,-49452.8304,-0.0006,0,2026-06-01
pit_trend_persist20_kodex200_top5,000150.KS,두산,34,2204432.1152,2203000.0,74902000.0,-48691.9176,-0.0006,0,2026-06-01
pit_trend_persist20_kodex50_top5,356860.KQ,티엘비,541,72146.8704,106300.0,57508300.0,18476843.1095,0.4734,61,2026-04-01
pit_trend_persist20_kodex50_top5,187790.KS,나노,8956,6414.167,6410.0,57407960.0,-37319.4796,-0.0006,0,2026-06-01
pit_trend_persist20_kodex50_top5,000150.KS,두산,26,2204432.1152,2203000.0,57278000.0,-37234.9958,-0.0006,0,2026-06-01
pit_trend_persist20_kodex50_top5,108490.KQ,로보티즈,142,402761.6552,402500.0,57155000.0,-37155.0366,-0.0006,0,2026-06-01
pit_trend_persist20_kodex50_top5,012330.KS,현대모비스,75,761494.7071,761000.0,57075000.0,-37103.0306,-0.0006,0,2026-06-01
pit_trend_persist20_quarterly_hold120_top5,356860.KQ,티엘비,1140,72146.8704,106300.0,121182000.0,38934567.7354,0.4734,61,2026-04-01
pit_trend_persist20_quarterly_hold120_top5,GLW,Corning,380,135140.0961,265025.7934,100709801.4839,49356564.9812,0.9611,150,2026-01-02
pit_trend_persist20_quarterly_hold120_top5,LITE,Lumentum Holdings Inc,72,557766.1792,1344995.9815,96839710.6688,56680545.7664,1.4114,150,2026-01-02
pit_trend_persist20_quarterly_hold120_top5,218410.KQ,RFHIC,874,35072.7851,87600.0,76562400.0,45908785.7975,1.4977,150,2026-01-02
pit_trend_persist20_quarterly_hold120_top5,475960.KQ,토모큐브,1424,57737.5093,42150.0,60021600.0,-22196613.2824,-0.27,61,2026-04-01
pit_trend_persist20_quarterly_risk_top5,356860.KQ,티엘비,584,72146.8704,106300.0,62079200.0,19945427.682,0.4734,61,2026-04-01
pit_trend_persist20_quarterly_risk_top5,LITE,Lumentum Holdings Inc,36,1150268.5627,1344995.9815,48419855.3344,7010187.079,0.1693,61,2026-04-01
pit_trend_persist20_quarterly_top5,356860.KQ,티엘비,1140,72146.8704,106300.0,121182000.0,38934567.7354,0.4734,61,2026-04-01
pit_trend_persist20_quarterly_top5,GLW,Corning,380,135140.0961,265025.7934,100709801.4839,49356564.9812,0.9611,150,2026-01-02
pit_trend_persist20_quarterly_top5,LITE,Lumentum Holdings Inc,72,557766.1792,1344995.9815,96839710.6688,56680545.7664,1.4114,150,2026-01-02
pit_trend_persist20_quarterly_top5,218410.KQ,RFHIC,874,35072.7851,87600.0,76562400.0,45908785.7975,1.4977,150,2026-01-02
pit_trend_persist20_quarterly_top5,475960.KQ,토모큐브,1424,57737.5093,42150.0,60021600.0,-22196613.2824,-0.27,61,2026-04-01
pit_trend_persist20_score_top5,356860.KQ,티엘비,1580,81482.1756,106300.0,167954000.0,39212162.5206,0.3046,61,2026-04-01
pit_trend_persist20_score_top5,000150.KS,두산,35,2204432.1152,2203000.0,77105000.0,-50124.0329,-0.0006,0,2026-06-01
pit_trend_persist20_score_top5,012330.KS,현대모비스,100,761494.7071,761000.0,76100000.0,-49470.7075,-0.0006,0,2026-06-01
pit_trend_persist20_score_top5,108490.KQ,로보티즈,187,402761.6552,402500.0,75267500.0,-48929.5201,-0.0006,0,2026-06-01
pit_trend_persist20_score_top5,187790.KS,나노,10082,6414.167,6410.0,64625620.0,-42011.4999,-0.0006,0,2026-06-01
pit_trend_persist20_scorecap_top5,356860.KQ,티엘비,1299,76256.6997,106300.0,138083700.0,39026247.0605,0.394,61,2026-04-01
pit_trend_persist20_scorecap_top5,000150.KS,두산,38,2204432.1152,2203000.0,83714000.0,-54420.3785,-0.0006,0,2026-06-01
pit_trend_persist20_scorecap_top5,012330.KS,현대모비스,110,761494.7071,761000.0,83710000.0,-54417.7782,-0.0006,0,2026-06-01
pit_trend_persist20_scorecap_top5,108490.KQ,로보티즈,204,402761.6552,402500.0,82110000.0,-53377.6583,-0.0006,0,2026-06-01
pit_trend_persist20_scorecap_top5,187790.KS,나노,11037,6414.167,6410.0,70747170.0,-45990.9665,-0.0006,0,2026-06-01
pit_trend_persist20_semimonthly_top5,356860.KQ,티엘비,601,59038.3544,106300.0,63886300.0,28404248.9906,0.8005,77,2026-03-16
pit_trend_persist20_semimonthly_top5,187790.KS,나노,9948,6414.167,6410.0,63766680.0,-41453.1245,-0.0006,0,2026-06-01
pit_trend_persist20_semimonthly_top5,108490.KQ,로보티즈,158,402761.6552,402500.0,63595000.0,-41341.5196,-0.0006,0,2026-06-01
pit_trend_persist20_semimonthly_top5,012330.KS,현대모비스,83,761494.7071,761000.0,63163000.0,-41060.6872,-0.0006,0,2026-06-01
pit_trend_persist20_semimonthly_top5,000150.KS,두산,28,2204432.1152,2203000.0,61684000.0,-40099.2263,-0.0006,0,2026-06-01
pit_trend_persist20_top3,356860.KQ,티엘비,1408,72146.8704,106300.0,149670400.0,48087606.4662,0.4734,61,2026-04-01
pit_trend_persist20_top3,012330.KS,현대모비스,196,761494.7071,761000.0,149156000.0,-96962.5867,-0.0006,0,2026-06-01
pit_trend_persist20_top3,000150.KS,두산,67,2204432.1152,2203000.0,147601000.0,-95951.7201,-0.0006,0,2026-06-01
pit_trend_persist20_top5,356860.KQ,티엘비,920,72146.8704,106300.0,97796000.0,31420879.2251,0.4734,61,2026-04-01
pit_trend_persist20_top5,187790.KS,나노,15238,6414.167,6410.0,97675580.0,-63496.4527,-0.0006,0,2026-06-01
pit_trend_persist20_top5,012330.KS,현대모비스,128,761494.7071,761000.0,97408000.0,-63322.5056,-0.0006,0,2026-06-01
pit_trend_persist20_top5,108490.KQ,로보티즈,242,402761.6552,402500.0,97405000.0,-63320.5554,-0.0006,0,2026-06-01
pit_trend_persist20_top5,000150.KS,두산,44,2204432.1152,2203000.0,96932000.0,-63013.0699,-0.0006,0,2026-06-01
pit_trend_persist20_top7,108490.KQ,로보티즈,115,316705.7487,402500.0,46287500.0,9866338.8952,0.2709,31,2026-05-01
pit_trend_persist20_top7,356860.KQ,티엘비,435,72146.8704,106300.0,46240500.0,14856611.3727,0.4734,61,2026-04-01
pit_trend_persist20_top7,187790.KS,나노,7204,6414.167,6410.0,46177640.0,-30018.9293,-0.0006,0,2026-06-01
pit_trend_persist20_top7,AIXA.DE,Aixtron SE,472,97876.9148,97813.3288,46167891.1765,-30012.5919,-0.0006,0,2026-06-01
pit_trend_persist20_top7,012330.KS,현대모비스,60,761494.7071,761000.0,45660000.0,-29682.4245,-0.0006,0,2026-06-01
pit_trend_persist20_top7,STRL,Sterling Infrastructure Inc,35,1288593.9606,1287756.8221,45071488.7732,-29299.8481,-0.0006,0,2026-06-01
pit_trend_persist20_top7,000150.KS,두산,20,2204432.1152,2203000.0,44060000.0,-28642.3045,-0.0006,0,2026-06-01
pit_trend_persist30_quarterly_risk_top5,356860.KQ,티엘비,584,72146.8704,106300.0,62079200.0,19945427.682,0.4734,61,2026-04-01
pit_trend_persist30_quarterly_risk_top5,LITE,Lumentum Holdings Inc,36,1150268.5627,1344995.9815,48419855.3344,7010187.079,0.1693,61,2026-04-01
pit_trend_persist30_quarterly_top5,356860.KQ,티엘비,1140,72146.8704,106300.0,121182000.0,38934567.7354,0.4734,61,2026-04-01
pit_trend_persist30_quarterly_top5,GLW,Corning,380,135140.0961,265025.7934,100709801.4839,49356564.9812,0.9611,150,2026-01-02
pit_trend_persist30_quarterly_top5,LITE,Lumentum Holdings Inc,72,557766.1792,1344995.9815,96839710.6688,56680545.7664,1.4114,150,2026-01-02
pit_trend_persist30_quarterly_top5,218410.KQ,RFHIC,874,35072.7851,87600.0,76562400.0,45908785.7975,1.4977,150,2026-01-02
pit_trend_persist30_quarterly_top5,475960.KQ,토모큐브,1424,57737.5093,42150.0,60021600.0,-22196613.2824,-0.27,61,2026-04-01
pit_trend_persist30_top5,356860.KQ,티엘비,920,72146.8704,106300.0,97796000.0,31420879.2251,0.4734,61,2026-04-01
pit_trend_persist30_top5,187790.KS,나노,15238,6414.167,6410.0,97675580.0,-63496.4527,-0.0006,0,2026-06-01
pit_trend_persist30_top5,012330.KS,현대모비스,128,761494.7071,761000.0,97408000.0,-63322.5056,-0.0006,0,2026-06-01
pit_trend_persist30_top5,108490.KQ,로보티즈,242,402761.6552,402500.0,97405000.0,-63320.5554,-0.0006,0,2026-06-01
pit_trend_persist30_top5,000150.KS,두산,44,2204432.1152,2203000.0,96932000.0,-63013.0699,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh365_top5,GLW,Corning,334,130979.9289,265025.7934,88518614.9885,44771318.7205,1.0234,150,2026-01-02
pit_trend_quarterly_fresh365_top5,LITE,Lumentum Holdings Inc,63,557766.1792,1344995.9815,84734746.8352,49595477.5456,1.4114,150,2026-01-02
pit_trend_quarterly_fresh365_top5,098120.KQ,마이크로컨텍솔,2433,29369.0797,29700.0,72260100.0,805129.0869,0.0113,61,2026-04-01
pit_trend_quarterly_fresh365_top5,950160.KQ,코오롱티슈진,644,108570.5331,93700.0,60342800.0,-9576623.3406,-0.137,61,2026-04-01
pit_trend_quarterly_fresh365_top5,475960.KQ,토모큐브,1237,57737.5093,42150.0,52139550.0,-19281749.0381,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_cash80_top5,356860.KQ,티엘비,764,72146.8704,106300.0,81213200.0,26092991.0087,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_cash80_top5,GLW,Corning,258,130979.9289,265025.7934,68376654.6917,34583833.0236,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_cash80_top5,LITE,Lumentum Holdings Inc,48,557766.1792,1344995.9815,64559807.1125,37787030.5109,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_cash80_top5,218410.KQ,RFHIC,586,35072.7851,87600.0,51333600.0,30780947.9146,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_cash80_top5,475960.KQ,토모큐브,955,57737.5093,42150.0,40253250.0,-14886071.4078,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_cash90_top5,356860.KQ,티엘비,976,72146.8704,106300.0,103748800.0,33333454.4823,0.4734,61,2026-04-01
pit_trend_quarterly_fresh540_cash90_top5,GLW,Corning,329,132750.2128,265025.7934,87193486.0216,43518666.0024,0.9964,150,2026-01-02
pit_trend_quarterly_fresh540_cash90_top5,LITE,Lumentum Holdings Inc,62,557766.1792,1344995.9815,83389750.8537,48808247.7433,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_cash90_top5,218410.KQ,RFHIC,749,35072.7851,87600.0,65612400.0,39342883.9386,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_cash90_top5,475960.KQ,토모큐브,1220,57737.5093,42150.0,51423000.0,-19016761.3795,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_confirm10_top5,GLW,Corning,423,214183.2712,265025.7934,112105910.5992,21506386.8736,0.2374,61,2026-04-01
pit_trend_quarterly_fresh540_confirm10_top5,LITE,Lumentum Holdings Inc,78,1150268.5627,1344995.9815,104909686.5579,15188738.6711,0.1693,61,2026-04-01
pit_trend_quarterly_fresh540_confirm10_top5,218410.KQ,RFHIC,961,94261.2371,87600.0,84183600.0,-6401448.8195,-0.0707,61,2026-04-01
pit_trend_quarterly_fresh540_confirm10_vol50_top5,GLW,Corning,353,214183.2712,265025.7934,93554105.0627,17947410.3224,0.2374,61,2026-04-01
pit_trend_quarterly_fresh540_confirm10_vol50_top5,LITE,Lumentum Holdings Inc,65,1150268.5627,1344995.9815,87424738.7982,12657282.2259,0.1693,61,2026-04-01
pit_trend_quarterly_fresh540_confirm10_vol50_top5,218410.KQ,RFHIC,803,94261.2371,87600.0,70342800.0,-5348973.3632,-0.0707,61,2026-04-01
pit_trend_quarterly_fresh540_confirm5_top5,LITE,Lumentum Holdings Inc,150,1150268.5627,1344995.9815,201749397.2266,29209112.829,0.1693,61,2026-04-01
pit_trend_quarterly_fresh540_confirm5_top5,218410.KQ,RFHIC,1831,94261.2371,87600.0,160395600.0,-12196725.066,-0.0707,61,2026-04-01
pit_trend_quarterly_fresh540_entry270_mar_top5,187790.KS,나노,8104,6414.167,6410.0,51946640.0,-33769.212,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_entry270_mar_top5,AIXA.DE,Aixtron SE,531,97876.9148,97813.3288,51938877.5735,-33764.1658,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_entry270_mar_top5,108490.KQ,로보티즈,129,402761.6552,402500.0,51922500.0,-33753.5192,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_entry270_mar_top5,ESTA,Establishment Labs Holdings,488,100150.3031,106316.1939,51882302.6229,3008954.72,0.0616,182,2025-12-01
pit_trend_quarterly_fresh540_entry270_mar_top5,000150.KS,두산,23,2204432.1152,2203000.0,50669000.0,-32938.6502,-0.0006,0,2026-06-01
pit_trend_quarterly_fresh540_entry270_top5,GLW,Corning,429,130979.9289,265025.7934,113696065.3595,57505675.8416,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_entry270_top5,LITE,Lumentum Holdings Inc,80,557766.1792,1344995.9815,107599678.5209,62978384.1848,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_entry270_top5,IMAX,IMAX Corp,1566,58126.4306,60933.9755,95422605.6677,4396615.3862,0.0483,61,2026-04-01
pit_trend_quarterly_fresh540_entry270_top5,098120.KQ,마이크로컨텍솔,3125,29369.0797,29700.0,92812500.0,1034125.9336,0.0113,61,2026-04-01
pit_trend_quarterly_fresh540_entry270_top5,950160.KQ,코오롱티슈진,845,108570.5331,93700.0,79176500.0,-12565600.5012,-0.137,61,2026-04-01
pit_trend_quarterly_fresh540_entry270_vol50_top5,GLW,Corning,429,130979.9289,265025.7934,113696065.3595,57505675.8416,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_entry270_vol50_top5,LITE,Lumentum Holdings Inc,80,557766.1792,1344995.9815,107599678.5209,62978384.1848,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_entry270_vol50_top5,IMAX,IMAX Corp,1566,58126.4306,60933.9755,95422605.6677,4396615.3862,0.0483,61,2026-04-01
pit_trend_quarterly_fresh540_entry270_vol50_top5,098120.KQ,마이크로컨텍솔,3125,29369.0797,29700.0,92812500.0,1034125.9336,0.0113,61,2026-04-01
pit_trend_quarterly_fresh540_entry270_vol50_top5,950160.KQ,코오롱티슈진,845,108570.5331,93700.0,79176500.0,-12565600.5012,-0.137,61,2026-04-01
pit_trend_quarterly_fresh540_entry365_top5,GLW,Corning,326,130979.9289,265025.7934,86398408.6415,43698951.805,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_entry365_top5,LITE,Lumentum Holdings Inc,61,557766.1792,1344995.9815,82044754.8722,48021017.9409,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_entry365_top5,098120.KQ,마이크로컨텍솔,2370,29369.0797,29700.0,70389000.0,784281.108,0.0113,61,2026-04-01
pit_trend_quarterly_fresh540_entry365_top5,950160.KQ,코오롱티슈진,631,108570.5331,93700.0,59124700.0,-9383306.4098,-0.137,61,2026-04-01
pit_trend_quarterly_fresh540_entry365_top5,475960.KQ,토모큐브,1205,57737.5093,42150.0,50790750.0,-18782948.7396,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_entry365_vol50_top5,GLW,Corning,326,130979.9289,265025.7934,86398408.6415,43698951.805,1.0234,150,2026-01-02
pit_trend_quarterly_fresh540_entry365_vol50_top5,LITE,Lumentum Holdings Inc,61,557766.1792,1344995.9815,82044754.8722,48021017.9409,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_entry365_vol50_top5,098120.KQ,마이크로컨텍솔,2370,29369.0797,29700.0,70389000.0,784281.108,0.0113,61,2026-04-01
pit_trend_quarterly_fresh540_entry365_vol50_top5,950160.KQ,코오롱티슈진,631,108570.5331,93700.0,59124700.0,-9383306.4098,-0.137,61,2026-04-01
pit_trend_quarterly_fresh540_entry365_vol50_top5,475960.KQ,토모큐브,1205,57737.5093,42150.0,50790750.0,-18782948.7396,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_entry450_top5,GLW,Corning,468,135246.767,265025.7934,124032071.3013,60736584.3399,0.9596,150,2026-01-02
pit_trend_quarterly_fresh540_entry450_top5,LITE,Lumentum Holdings Inc,88,557766.1792,1344995.9815,118359646.373,69276222.6033,1.4114,150,2026-01-02
pit_trend_quarterly_fresh540_entry450_top5,218410.KQ,RFHIC,1071,35072.7851,87600.0,93819600.0,56256647.1271,1.4977,150,2026-01-02
pit_trend_quarterly_fresh540_entry450_top5,950160.KQ,코오롱티슈진,928,108570.5331,93700.0,86953600.0,-13799854.7516,-0.137,61,2026-04-01
pit_trend_quarterly_fresh540_entry450_top5,475960.KQ,토모큐브,1746,57737.5093,42150.0,73593900.0,-27215791.2858,-0.27,61,2026-04-01
pit_trend_quarterly_fresh540_feb_top5,108490.KQ,로보티즈,217,285136.8528,402500.0,87342500.0,25467802.9374,0.4116,210,2025-11-03
pit_trend_quarterly_fresh540_feb_top5,356860.KQ,티엘비,786,87556.8816,106300.0,83551800.0,14732091.0919,0.2141,31,2026-05-01
pit_trend_quarterly_fresh540_feb_top5,218410.KQ,RFHIC,731,48131.2686,87600.0,64035600.0,28851642.6479,0.82,119,2026-02-02
pit_trend_quarterly_fresh540_feb_top5,6857.T,Advantest Corporation,262,232628.265,242962.5326,63656183.5515,2707578.1326,0.0444,119,2026-02-02
pit_trend_quarterly_fresh540_feb_top5,082740.KS,한화엔진,783,30988.0876,61800.0,48389400.0,24125727.4413,0.9943,396,2025-05-01
pit_trend_quarterly_fresh540_gross_top5,356860.KQ,티엘비,1258,72100.0,106300.0,133725400.0,43023600.0,0.4743,61,2026-04-01
pit_trend_quarterly_fresh540_gross_top5,GLW,Corning,423,135809.0981,265025.7934,112105910.5992,54658662.1182,0.9515,150,2026-01-02
pit_trend_quarterly_fresh540_gross_top5,LITE,Lumentum Holdings Inc,79,557403.8249,1344995.9815,106254682.5394,62219780.3716,1.413,150,2026-01-02
pit_trend_quarterly_fresh540_gross_top5,218410.KQ,RFHIC,964,35050.0,87600.0,84446400.0,50658200.0,1.4993,150,2026-01-02
pit_trend_quarterly_fresh540_gross_top5,475960.KQ,토모큐브,1572,57700.0,42150.0,66259800.0,-24444600.0,-0.2695,61,2026-04-01
