매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2025-12-01,50.71,DOCS,DOCS,US,5.0,1,smic,2025-05-16,75.4,2026-01-02,44.65,32,-12.48,reversal_1mo_만기
2025-12-01,24700.0,동성화인텍,033500,KR,5.0,3,ewha|smic|voera,2024-07-26|2024-11-29|2025-01-24,19730.0|20600.0|29730.0,2026-01-02,25250.0,32,1.61,reversal_1mo_만기
2025-12-01,30350.0,피에스케이,319660,KR,5.0,1,yig,2024-09-13,28400.0,2026-01-02,36950.0,32,21.02,reversal_1mo_만기
2025-12-01,78500.0,HD현대마린엔진,071970,KR,5.0,2,ewha|star,2025-04-04|2025-05-08,40400.0|50800.0,2026-01-02,89400.0,32,13.2,reversal_1mo_만기
2025-12-01,42450.0,SAMG엔터,419530,KR,5.0,2,kuvic|star,2025-03-27|2025-06-27,40700.0,2026-01-02,41150.0,32,-3.64,reversal_1mo_만기
2025-12-01,77400.0,두산에너빌리티,034020,KR,5.0,2,kuvic|yig,2025-05-12|2025-05-27,64200.0|56300.0,2026-01-02,75800.0,32,-2.65,reversal_1mo_만기
2025-12-01,28050.0,RFHIC,218410,KR,5.0,3,ewha|smic|star,2024-11-29|2025-07-25|2025-09-25,17650.0|39500.0|42050.0,2026-01-02,32650.0,32,15.7,reversal_1mo_만기
2025-12-01,25150.0,서진시스템,178320,KR,5.0,3,ewha|kuvic|star,2025-11-13|2024-05-18|2024-08-23,38360.0|43600.0|38100.0,2026-01-02,25700.0,32,1.57,reversal_1mo_만기
2025-11-03,9200.0,파이오링크,170790,KR,5.0,2,ewha|smic,2020-11-28|2024-05-31,20400.0|15210.0,2025-12-01,9620.0,28,3.94,reversal_1mo_만기
2025-11-03,8770.0,파인엠텍,441270,KR,5.0,1,star,2024-05-09,11170.0,2025-12-01,9580.0,28,8.58,reversal_1mo_만기
2025-11-03,24950.0,일동제약,249420,KR,5.0,1,star,2025-04-10,16683.64,2025-12-01,29350.0,28,16.93,reversal_1mo_만기
2025-11-03,17190.0,노바렉스,194700,KR,5.0,2,smic|yig,2020-04-18|2024-05-25,35545.0|13630.0,2025-12-01,15420.0,28,-10.83,reversal_1mo_만기
2025-11-03,20650.0,지니언스,263860,KR,5.0,1,yig,2025-07-18,32500.0,2025-12-01,22700.0,28,9.27,reversal_1mo_만기
2025-11-03,113200.0,풍산,103140,KR,5.0,1,star,2025-07-10,163500.0,2025-12-01,100600.0,28,-11.66,reversal_1mo_만기
2025-11-03,43850.0,토모큐브,475960,KR,5.0,1,smic,2025-05-02,64550.0,2025-12-01,47700.0,28,8.13,reversal_1mo_만기
2025-11-03,19.8287,LEVI,LEVI,US,5.0,1,smic,2024-11-15,26.33,2025-12-01,21.6555,28,8.56,reversal_1mo_만기
2025-11-03,21350.0,SK오션플랜트,100090,KR,5.0,2,ewha|star,2024-10-05|2025-08-07,20090.0|32100.0,2025-12-01,18550.0,28,-13.64,reversal_1mo_만기
2025-11-03,5830.0,JTC,950170,KR,5.0,2,smic|yig,2023-04-07|2025-07-18,7100.0|9270.0,2025-12-01,3940.0,28,-32.82,reversal_1mo_만기
2025-11-03,4630.0,폰드그룹,472850,KR,5.0,1,smic,2025-05-29,16057.0,2025-12-01,4613.0,28,-0.96,reversal_1mo_만기
2025-11-03,42250.0,덕산네오룩스,213420,KR,5.0,3,ewha|star|yig,2024-04-05|2025-01-02|2024-06-02,53200.0|48200.0|58500.0,2025-12-01,42050.0,28,-1.07,reversal_1mo_만기
