매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2023-12-01,212000.0,효성중공업,298040,KR,5.0,1,kuvic|star,2022-01-04|2023-10-11,103150.0|269000.0,2024-01-02,161900.0,32,-24.09,s_rebalance_exit
2023-12-01,9342.0,로젠,033290,KR,5.0,1,star,2022-07-20,8370.0,2024-01-02,4880.0,32,-48.08,s_rebalance_exit
2023-12-01,20600.0,KT나스미디어,089600,KR,5.0,1,smic,2022-10-08,45500.0,2024-01-02,22200.0,32,7.12,s_rebalance_exit
2023-12-01,6230.0,코스맥스엔비티,222040,KR,5.0,1,star,2022-11-22,9660.0,2024-01-02,6490.0,32,3.55,s_rebalance_exit
2023-12-01,13230.0,젬백스,082270,KR,5.0,1,star,2022-11-23,20550.0,2024-01-02,13380.0,32,0.53,s_rebalance_exit
2023-12-01,18940.0,송원산업,004430,KR,5.0,1,star,2023-03-16,23530.0,2024-01-02,16460.0,32,-13.61,s_rebalance_exit
2023-12-01,165000.0,미원상사,002840,KR,5.0,1,star,2023-05-29,348500.0,2024-01-02,170500.0,32,2.71,s_rebalance_exit
2023-12-01,123500.0,롯데웰푸드,280360,KR,5.0,1,ewha|smic,2023-06-01|2023-11-22,107000.0|174400.0,2024-01-02,123800.0,32,-0.36,s_rebalance_exit
2023-12-01,3515.0,화승인더,006060,KR,5.0,1,smic,2023-11-29,6700.0,2024-01-02,3505.0,32,-0.88,s_rebalance_exit
2023-11-01,11999.0,맥쿼리인프라,088980,KR,5.0,1,star,2022-05-19,16500.0,2023-12-01,12388.0,30,2.62,s_rebalance_exit
2023-11-01,52.5129,STNG,STNG,US,5.0,1,smic,2022-05-21,44.66,2023-12-01,51.4632,30,-2.59,s_rebalance_exit
2023-11-01,43600.0,HK이노엔,195940,KR,5.0,1,ewha|star,2022-05-28|2023-09-25,54312.0|63900.0,2023-12-01,39450.0,30,-10.06,s_rebalance_exit
2023-11-01,85633.0,현대글로비스,086280,KR,5.0,1,ewha,2022-08-13,250000.0,2023-12-01,86483.0,30,0.39,s_rebalance_exit
2023-11-01,7439.0,SNT에너지,100840,KR,5.0,1,smic|star,2022-12-02|2023-05-24,12884.09|11505.28,2023-12-01,7766.0,30,3.77,s_rebalance_exit
2023-11-01,142100.0,휴젤,145020,KR,5.0,1,star|voera,2023-01-02|2023-01-04,387000.0|188300.0,2023-12-01,151700.0,30,6.12,s_rebalance_exit
2023-11-01,1043466.0,삼성바이오로직스,207940,KR,5.0,1,star|voera,2021-08-17|2022-07-19,1307000.0,2023-12-01,1067014.0,30,1.64,s_rebalance_trim
2023-11-01,114700.0,롯데웰푸드,280360,KR,5.0,1,smic,2023-06-01,107000.0,2023-12-01,123500.0,30,7.03,s_rebalance_trim
2023-10-02,37.5,EAF,EAF,US,5.0,1,smic,2022-05-21,,2023-11-01,34.4,30,-8.82,s_rebalance_exit
2023-10-02,19.11,MP,MP,US,5.0,1,smic,2022-11-18,51.4,2023-11-01,16.31,30,-15.16,s_rebalance_exit
2023-10-02,43.3812,NE,NE,US,5.0,1,smic,2022-11-18,47.16,2023-11-01,40.6924,30,-6.76,s_rebalance_exit
2023-10-02,46.13,ANET,ANET,US,5.0,1,smic,2022-11-19,,2023-11-01,50.7325,30,9.32,s_rebalance_exit
2023-10-02,50.5107,STNG,STNG,US,5.0,1,smic,2022-05-21,44.66,2023-11-01,52.5129,30,3.34,s_rebalance_trim
2023-10-02,25.508,BAC,BAC,US,5.0,1,smic,2023-05-20,33.17,2023-11-01,24.7316,30,-3.62,s_rebalance_trim
2023-09-01,28850.0,펌텍코리아,251970,KR,5.0,1,smic|star,2020-04-18|2023-08-06,20224.0|34300.0,2023-10-02,25550.0,31,-11.97,s_rebalance_exit
2023-09-01,81800.0,SOOP,067160,KR,5.0,1,ewha|smic|voera,2021-09-15|2022-02-12|2022-10-07,185200.0|173000.0|101500.0,2023-10-02,84100.0,31,2.2,s_rebalance_exit
2023-09-01,99400.0,ISC,095340,KR,5.0,1,star|voera,2021-11-17|2023-05-22,51000.0|55000.0,2023-10-02,78800.0,31,-21.2,s_rebalance_exit
2023-09-01,58500.0,한미반도체,042700,KR,5.0,1,voera,2022-03-30,40200.0,2023-10-02,52700.0,31,-10.45,s_rebalance_exit
2023-09-01,48700.0,롯데에너지머티리얼즈,020150,KR,5.0,1,ewha|star,2022-04-09|2023-07-05,135500.0|77500.0,2023-10-02,39800.0,31,-18.76,s_rebalance_exit
2023-09-01,3610.0,벽산,007210,KR,5.0,1,smic,2022-05-07,5300.0,2023-10-02,3900.0,31,7.39,s_rebalance_exit
2023-09-01,46048.0,JW중외제약,001060,KR,5.0,1,ewha|smic,2022-05-28|2023-05-19,38300.0|35600.0,2023-10-02,37565.0,31,-18.91,s_rebalance_exit
2023-09-01,107100.0,LS,006260,KR,5.0,1,smic,2022-06-03,163000.0,2023-10-02,101600.0,31,-5.7,s_rebalance_exit
2023-09-01,320500.0,에코프로비엠,247540,KR,5.0,1,ewha,2022-08-13,181600.0,2023-10-02,253000.0,31,-21.53,s_rebalance_exit
2023-09-01,122900.0,오리온,271560,KR,5.0,1,ewha,2022-08-13,161500.0,2023-10-02,128300.0,31,3.77,s_rebalance_exit
2023-09-01,22000.0,TKG휴켐스,069260,KR,5.0,1,ewha,2022-09-07,28188.0,2023-10-02,21100.0,31,-4.67,s_rebalance_exit
2023-09-01,38750.0,클래시스,214150,KR,5.0,1,ewha,2022-10-06,47700.0,2023-10-02,37850.0,31,-2.91,s_rebalance_exit
2023-09-01,6970.0,코스맥스엔비티,222040,KR,5.0,1,star,2022-11-22,9660.0,2023-10-02,5850.0,31,-16.57,s_rebalance_exit
2023-09-01,69388.0,유한양행,000100,KR,5.0,1,ewha,2023-03-11,79300.0,2023-10-02,72546.0,31,3.92,s_rebalance_exit
2023-09-01,5764.0,글로벌텍스프리,204620,KR,5.0,1,smic|yig,2023-04-07|2023-08-10,3800.0|8370.0,2023-10-02,5895.0,31,1.66,s_rebalance_exit
2023-09-01,71000.0,케이아이엔엑스,093320,KR,5.0,1,star,2023-08-06,99300.0,2023-10-02,77800.0,31,8.92,s_rebalance_exit
2023-08-01,37300.0,에스엘,005850,KR,5.0,1,ewha|smic|star,2021-04-10|2021-05-29|2023-03-16,50000.0|39000.0,2023-09-01,35600.0,31,-5.13,s_rebalance_exit
2023-08-01,27650.0,주성엔지니어링,036930,KR,5.0,1,smic|star,2021-10-16|2022-03-16,26700.0|34100.0,2023-09-01,27650.0,31,-0.6,s_rebalance_exit
2023-08-01,50125.0,보로노이,310210,KR,5.0,1,star,2022-09-20,44080.27,2023-09-01,73929.0,31,46.61,s_rebalance_exit
2023-08-01,36900.0,삼성E&A,028050,KR,5.0,1,smic|star,2022-11-03|2022-12-03,35250.0|33800.0,2023-09-01,34000.0,31,-8.41,s_rebalance_exit
2023-08-01,14100.0,이랜텍,054210,KR,5.0,1,smic,2022-11-04,17500.0,2023-09-01,11640.0,31,-17.94,s_rebalance_exit
2023-08-01,23.44,MP,MP,US,5.0,1,smic,2022-11-18,51.4,2023-09-01,21.35,31,-9.46,s_rebalance_exit
2023-08-01,653000.0,POSCO홀딩스,005490,KR,5.0,1,smic,2022-12-02,365000.0,2023-09-01,576000.0,31,-12.32,s_rebalance_exit
2023-08-01,39422.0,루닛,328130,KR,5.0,1,smic,2023-05-19,27766.23,2023-09-01,39196.0,31,-1.17,s_rebalance_exit
2023-08-01,104800.0,기가비스,420770,KR,5.0,1,smic|yig,2023-05-19|2023-05-24,84800.0|84000.0,2023-09-01,88200.0,31,-16.34,s_rebalance_exit
2023-08-01,168900.0,미원상사,002840,KR,5.0,1,star,2023-05-29,348500.0,2023-09-01,166000.0,31,-2.31,s_rebalance_exit
2023-08-01,2995.0,메쎄이상,408920,KR,5.0,1,smic,2023-06-01,4620.0,2023-09-01,2990.0,31,-0.77,s_rebalance_exit
2023-08-01,5370.0,코스맥스엔비티,222040,KR,5.0,1,star,2022-11-22,9660.0,2023-09-01,6970.0,31,29.02,s_rebalance_trim
2023-08-01,70823.0,유한양행,000100,KR,5.0,1,ewha,2023-03-11,79300.0,2023-09-01,69388.0,31,-2.61,s_rebalance_trim
2023-07-03,8500.0,테크윙,089030,KR,5.0,1,ewha|star,2021-04-10|2023-05-08,32100.0|13085.64,2023-08-01,8600.0,29,0.57,s_rebalance_exit
2023-07-03,54000.0,HL만도,204320,KR,5.0,1,ewha,2023-05-27,63300.0,2023-08-01,46400.0,29,-14.59,s_rebalance_exit
2023-07-03,117500.0,효성중공업,298040,KR,5.0,1,star,2022-01-04,103150.0,2023-08-01,174500.0,29,47.62,s_rebalance_exit
2023-07-03,130800.0,JYP Ent.,035900,KR,5.0,1,ewha|smic,2022-04-09|2022-08-13,92400.0|75100.0,2023-08-01,135500.0,29,2.97,s_rebalance_exit
2023-07-03,15920.0,LS ELECTRIC,010120,KR,5.0,1,star,2022-06-22,13740.0,2023-08-01,21560.0,29,34.62,s_rebalance_exit
2023-07-03,52000.0,경동나비엔,009450,KR,5.0,1,star,2022-08-03,80300.0,2023-08-01,58000.0,29,10.87,s_rebalance_exit
2023-07-03,28786.0,이수페타시스,007660,KR,5.0,1,ewha|smic,2022-11-05|2023-03-11,7600.0|15600.0,2023-08-01,37246.0,29,28.61,s_rebalance_exit
2023-07-03,17800.0,한양디지텍,078350,KR,5.0,1,star,2023-01-05,24100.0,2023-08-01,13930.0,29,-22.21,s_rebalance_exit
2023-07-03,143800.0,파마리서치,214450,KR,5.0,1,ewha|smic,2023-02-08|2023-04-07,107000.0|111300.0,2023-08-01,133200.0,29,-7.93,s_rebalance_exit
2023-07-03,10600.0,원텍,336570,KR,5.0,1,ewha,2023-02-08,6200.0,2023-08-01,10990.0,29,3.06,s_rebalance_exit
2023-07-03,18762.0,하나마이크론,067310,KR,5.0,1,ewha,2023-04-08,24600.0,2023-08-01,18249.0,29,-3.32,s_rebalance_exit
2023-07-03,19290.0,레이크머티리얼즈,281740,KR,5.0,1,ewha,2023-04-08,10900.0,2023-08-01,20400.0,29,5.12,s_rebalance_exit
2023-07-03,25550.0,진시스템,363250,KR,5.0,1,smic,2023-05-05,32800.0,2023-08-01,25650.0,29,-0.21,s_rebalance_exit
2023-07-03,52200.0,씨앤씨인터내셔널,352480,KR,5.0,1,ewha,2023-05-24,59400.0,2023-08-01,43500.0,29,-17.17,s_rebalance_exit
2023-07-03,40705.0,보로노이,310210,KR,5.0,1,star,2022-09-20,44080.27,2023-08-01,50125.0,29,22.4,s_rebalance_trim
2023-07-03,32565.0,루닛,328130,KR,5.0,1,smic,2023-05-19,27766.23,2023-08-01,39422.0,29,20.33,s_rebalance_trim
2023-06-01,274000.0,하이브,352820,KR,5.0,1,ewha|smic|star|voera,2021-11-06|2022-05-28|2022-12-21|2023-02-08,628000.0|381500.0|223000.0|229500.0,2023-07-03,282500.0,32,2.48,s_rebalance_exit
2023-06-01,49300.0,ISC,095340,KR,5.0,1,star|voera,2021-11-17|2023-05-22,51000.0|55000.0,2023-07-03,56700.0,32,14.32,s_rebalance_exit
2023-06-01,13324.0,맥쿼리인프라,088980,KR,5.0,1,star,2022-05-19,16500.0,2023-07-03,12667.0,32,-5.5,s_rebalance_exit
2023-06-01,67200.0,영원무역홀딩스,009970,KR,5.0,1,smic,2022-06-02,85000.0,2023-07-03,77400.0,32,14.49,s_rebalance_exit
2023-06-01,97100.0,HD한국조선해양,009540,KR,5.0,1,voera,2022-07-29,120000.0,2023-07-03,118000.0,32,20.8,s_rebalance_exit
2023-06-01,23200.0,제이브이엠,054950,KR,5.0,1,star,2022-08-03,26320.0,2023-07-03,28700.0,32,22.97,s_rebalance_exit
2023-06-01,10340.0,씨티씨바이오,060590,KR,5.0,1,star,2022-08-03,19150.0,2023-07-03,9940.0,32,-4.44,s_rebalance_exit
2023-06-01,13020.0,성광벤드,014620,KR,5.0,1,ewha,2022-08-13,17800.0,2023-07-03,15000.0,32,14.52,s_rebalance_exit
2023-06-01,129200.0,오리온,271560,KR,5.0,1,ewha,2022-08-13,161500.0,2023-07-03,119700.0,32,-7.91,s_rebalance_exit
2023-06-01,110700.0,대웅제약,069620,KR,5.0,1,ewha,2022-09-07,225000.0,2023-07-03,95300.0,32,-14.43,s_rebalance_exit
2023-06-01,48400.0,HD현대일렉트릭,267260,KR,5.0,1,ewha,2022-10-07,44250.0,2023-07-03,66500.0,32,36.57,s_rebalance_exit
2023-06-01,26750.0,HPSP,403870,KR,5.0,1,smic,2022-10-08,22275.0,2023-07-03,28800.0,32,7.02,s_rebalance_exit
2023-06-01,11970.0,우리금융지주,316140,KR,5.0,1,smic,2022-11-04,14700.0,2023-07-03,11820.0,32,-1.84,s_rebalance_exit
2023-06-01,41.45,ANET,ANET,US,5.0,1,smic,2022-11-19,,2023-07-03,40.335,32,-3.27,s_rebalance_exit
2023-06-01,5280.0,코스맥스엔비티,222040,KR,5.0,1,star,2022-11-22,9660.0,2023-07-03,5800.0,32,9.19,s_rebalance_exit
2023-06-01,7803.0,SNT에너지,100840,KR,5.0,1,smic|star,2022-12-02|2023-05-24,12884.09|11505.28,2023-07-03,8546.0,32,8.87,s_rebalance_exit
2023-06-01,51500.0,한국항공우주,047810,KR,5.0,1,smic,2022-12-03,67000.0,2023-07-03,53500.0,32,3.26,s_rebalance_exit
2023-06-01,16210.0,화신,010690,KR,5.0,1,star,2023-03-15,17620.0,2023-07-03,18230.0,32,11.79,s_rebalance_exit
2023-06-01,17910.0,텔레칩스,054450,KR,5.0,1,ewha,2023-04-08,22310.0,2023-07-03,18960.0,32,5.23,s_rebalance_exit
2023-06-01,122200.0,JYP Ent.,035900,KR,5.0,1,ewha|smic,2022-04-09|2022-08-13,92400.0|75100.0,2023-07-03,130800.0,32,6.4,s_rebalance_trim
2023-04-03,28522.0,코윈테크,282880,KR,5.0,1,smic|star,2019-10-12|2023-03-15,41100.0|40200.0,2023-06-01,29725.0,59,3.59,s_rebalance_exit
2023-04-03,1885000.0,오스템임플란트,048260,KR,5.0,1,ewha|star,2020-10-10|2023-03-01,,2023-06-01,1874000.0,59,-1.18,s_rebalance_exit
2023-05-01,17.87,CHGG,CHGG,US,5.0,1,smic,2021-11-20,43.5,2023-06-01,9.03,31,-49.77,s_rebalance_exit
2023-04-03,33000.0,에스피지,058610,KR,5.0,1,star,2022-04-28,21100.0,2023-06-01,33650.0,59,1.36,s_rebalance_exit
2023-05-01,47.5942,STNG,STNG,US,5.0,1,smic,2022-05-21,44.66,2023-06-01,43.1619,31,-9.86,s_rebalance_exit
2023-04-03,14350.0,태경케미컬,006890,KR,5.0,1,ewha,2022-05-28,21250.0,2023-06-01,13170.0,59,-8.77,s_rebalance_exit
2023-04-03,11320.0,LS ELECTRIC,010120,KR,5.0,1,star,2022-06-22,13740.0,2023-06-01,12800.0,59,12.4,s_rebalance_exit
2023-04-03,18040.0,케이엔제이,272110,KR,5.0,1,ewha,2023-02-11,18100.0,2023-06-01,22250.0,59,22.6,s_rebalance_exit
2023-05-01,40.1375,ANET,ANET,US,5.0,1,smic,2022-11-19,,2023-06-01,41.45,31,2.65,s_rebalance_trim
2023-04-03,12438.0,맥쿼리인프라,088980,KR,5.0,1,star,2022-05-19,16500.0,2023-05-01,12380.0,28,-1.06,s_rebalance_exit
2023-04-03,231000.0,에코프로비엠,247540,KR,5.0,1,ewha,2022-08-13,181600.0,2023-05-01,267000.0,28,14.89,s_rebalance_exit
2023-04-03,6177.0,아이씨에이치,368600,KR,5.0,1,smic,2022-10-07,31100.0,2023-05-01,5970.0,28,-3.93,s_rebalance_exit
2023-04-03,31900.0,삼성E&A,028050,KR,5.0,1,smic|star,2022-11-03|2022-12-03,35250.0|33800.0,2023-05-01,29100.0,28,-9.32,s_rebalance_exit
2023-04-03,340000.0,엘앤에프,066970,KR,5.0,1,ewha|star,2022-11-25|2022-12-22,261600.0|457300.0,2023-05-01,265000.0,28,-22.53,s_rebalance_exit
2023-04-03,385000.0,POSCO홀딩스,005490,KR,5.0,1,smic,2022-12-02,365000.0,2023-05-01,377000.0,28,-2.66,s_rebalance_exit
2023-04-03,16.3,CHGG,CHGG,US,5.0,1,smic,2021-11-20,43.5,2023-05-01,17.87,28,8.98,s_rebalance_trim
2023-04-03,49.7597,STNG,STNG,US,5.0,1,smic,2022-05-21,44.66,2023-05-01,47.5942,28,-4.92,s_rebalance_trim
2023-02-01,34750.0,두산밥캣,241560,KR,5.0,1,ewha,2022-03-12,51300.0,2023-04-03,43750.0,61,25.15,s_rebalance_exit
2023-03-01,56.6726,EAF,EAF,US,5.0,1,smic,2022-05-21,,2023-04-03,48.6906,33,-14.6,s_rebalance_exit
2023-02-01,81300.0,레인보우로보틱스,277810,KR,5.0,1,star,2022-10-27,48100.0,2023-04-03,124700.0,61,52.46,s_rebalance_exit
2023-03-01,35.597,NE,NE,US,5.0,1,smic,2022-11-18,47.16,2023-04-03,35.1358,33,-1.89,s_rebalance_exit
2023-02-01,107100.0,CJ ENM,035760,KR,5.0,1,ewha,2021-08-21,200300.0,2023-03-01,92700.0,28,-13.96,s_rebalance_exit
2023-02-01,7920.0,아세아제지,002310,KR,5.0,1,star,2021-11-10,12680.0,2023-03-01,7380.0,28,-7.38,s_rebalance_exit
2023-02-01,20.84,CHGG,CHGG,US,5.0,1,smic,2021-11-20,43.5,2023-03-01,15.96,28,-23.88,s_rebalance_exit
2023-02-01,159000.0,롯데칠성,005300,KR,5.0,1,ewha,2022-03-12,242000.0,2023-03-01,167400.0,28,4.65,s_rebalance_exit
2023-02-01,4500.0,애니플러스,310200,KR,5.0,1,smic,2022-05-07,5310.0,2023-03-01,4800.0,28,6.03,s_rebalance_exit
2023-02-01,95666.0,동아쏘시오홀딩스,000640,KR,5.0,1,smic,2022-06-02,155500.0,2023-03-01,90572.0,28,-5.89,s_rebalance_exit
2023-02-01,61200.0,영원무역홀딩스,009970,KR,5.0,1,smic,2022-06-02,85000.0,2023-03-01,69100.0,28,12.23,s_rebalance_exit
2023-02-01,151900.0,대웅제약,069620,KR,5.0,1,ewha,2022-09-07,225000.0,2023-03-01,116700.0,28,-23.63,s_rebalance_exit
2023-02-01,25840.0,보로노이,310210,KR,5.0,1,star,2022-09-20,44080.27,2023-03-01,22154.0,28,-14.78,s_rebalance_exit
2023-02-01,8429.0,넥스트칩,396270,KR,5.0,1,star,2022-11-01,20450.0,2023-03-01,9887.0,28,16.59,s_rebalance_exit
2023-02-01,18150.0,파라다이스,034230,KR,5.0,1,star,2023-01-18,27700.0,2023-03-01,16740.0,28,-8.32,s_rebalance_exit
2023-02-01,34.6234,NE,NE,US,5.0,1,smic,2022-11-18,47.16,2023-03-01,35.597,28,2.2,s_rebalance_trim
2022-12-01,215000.0,현대모비스,012330,KR,5.0,1,ewha,2021-08-21,356000.0,2023-01-02,201000.0,32,-7.07,s_rebalance_exit
2022-12-01,48800.0,HL만도,204320,KR,5.0,1,ewha,2021-10-09,73400.0,2023-01-02,40900.0,32,-16.69,s_rebalance_exit
2022-12-01,7840.0,아세아제지,002310,KR,5.0,1,star,2021-11-10,12680.0,2023-01-02,7850.0,32,-0.47,s_rebalance_exit
2022-12-01,85700.0,효성중공업,298040,KR,5.0,1,star,2022-01-04,103150.0,2023-01-02,78900.0,32,-8.49,s_rebalance_exit
2022-12-01,157500.0,롯데칠성,005300,KR,5.0,1,ewha,2022-03-12,242000.0,2023-01-02,175000.0,32,10.45,s_rebalance_exit
2022-12-01,24100.0,에이스토리,241840,KR,5.0,1,voera,2022-03-29,,2023-01-02,25750.0,32,6.21,s_rebalance_exit
2022-12-01,7880.0,제이시스메디칼,287410,KR,5.0,1,ewha|yig,2022-04-09|2022-11-09,12250.0|15100.0,2023-01-02,8560.0,32,7.98,s_rebalance_exit
2022-12-01,3605.0,애니플러스,310200,KR,5.0,1,smic,2022-05-07,5310.0,2023-01-02,4750.0,32,30.97,s_rebalance_exit
2022-12-01,75800.0,LS,006260,KR,5.0,1,smic,2022-06-03,163000.0,2023-01-02,69500.0,32,-8.86,s_rebalance_exit
2022-12-01,11660.0,LS ELECTRIC,010120,KR,5.0,1,star,2022-06-22,13740.0,2023-01-02,11360.0,32,-3.16,s_rebalance_exit
2022-12-01,19600.0,제이브이엠,054950,KR,5.0,1,star,2022-08-03,26320.0,2023-01-02,20800.0,32,5.49,s_rebalance_exit
2022-12-01,117500.0,오리온,271560,KR,5.0,1,ewha,2022-08-13,161500.0,2023-01-02,129000.0,32,9.13,s_rebalance_exit
2022-12-01,26848.0,KT나스미디어,089600,KR,5.0,1,smic,2022-10-08,45500.0,2023-01-02,24800.0,32,-8.18,s_rebalance_exit
2022-11-01,414500.0,CJ제일제당,097950,KR,5.0,1,ewha|voera,2020-05-17|2021-09-11,395000.0|551000.0,2022-12-01,395500.0,30,-5.16,s_rebalance_exit
2022-11-01,168000.0,NAVER,035420,KR,5.0,1,ewha|smic|voera,2020-05-23|2021-05-14|2021-08-21,300766.0|525000.0|550000.0,2022-12-01,194500.0,30,15.08,s_rebalance_exit
2022-11-01,29.6194,GLW,GLW,US,5.0,1,smic,2021-05-15,57.0,2022-12-01,31.4926,30,5.69,s_rebalance_exit
2022-11-01,11450.0,LG유플러스,032640,KR,5.0,1,smic,2021-05-29,26450.0,2022-12-01,12200.0,30,5.91,s_rebalance_exit
2022-11-01,15950.0,인크로스,216050,KR,5.0,1,ewha,2021-11-27,70950.0,2022-12-01,14900.0,30,-7.14,s_rebalance_exit
2022-11-01,8220.0,파트론,091700,KR,5.0,1,ewha,2022-02-12,17100.0,2022-12-01,8940.0,30,8.11,s_rebalance_exit
2022-11-01,16650.0,에스피지,058610,KR,5.0,1,star,2022-04-28,21100.0,2022-12-01,17750.0,30,5.97,s_rebalance_exit
2022-11-01,11105.0,맥쿼리인프라,088980,KR,5.0,1,star,2022-05-19,16500.0,2022-12-01,11402.0,30,2.06,s_rebalance_exit
2022-11-01,20900.0,TKG휴켐스,069260,KR,5.0,1,ewha,2022-09-07,28188.0,2022-12-01,21650.0,30,2.97,s_rebalance_exit
2022-11-01,219500.0,현대모비스,012330,KR,5.0,1,ewha,2021-08-21,356000.0,2022-12-01,215000.0,30,-2.64,s_rebalance_trim
2022-11-01,21.97,CHGG,CHGG,US,5.0,1,smic,2021-11-20,43.5,2022-12-01,29.81,30,34.87,s_rebalance_trim
2022-11-01,101000.0,오리온,271560,KR,5.0,1,ewha,2022-08-13,161500.0,2022-12-01,117500.0,30,15.64,s_rebalance_trim
2022-10-03,3.15,OPEN,OPEN,US,5.0,1,smic,2021-11-20,,2022-11-01,2.69,29,-15.11,s_rebalance_exit
2022-09-01,10600.0,남해화학,025860,KR,5.0,1,star,2022-04-27,28100.0,2022-11-01,9160.0,61,-14.1,s_rebalance_exit
2022-10-03,39.6385,STNG,STNG,US,5.0,1,smic,2022-05-21,44.66,2022-11-01,44.9359,29,12.68,s_rebalance_exit
2022-09-01,19450.0,삼양패키징,272550,KR,5.0,1,smic|star,2019-10-12|2021-09-01,23687.0,2022-10-03,16800.0,32,-14.14,s_rebalance_exit
2022-09-01,10950.0,인선이엔티,060150,KR,5.0,1,ewha|smic,2020-11-21|2021-04-10,21750.0,2022-10-03,9250.0,32,-16.03,s_rebalance_exit
2022-09-01,82500.0,KT&G,033780,KR,5.0,1,ewha,2021-03-13,110136.0,2022-10-03,86600.0,32,4.34,s_rebalance_exit
2022-09-01,38450.0,에스엘,005850,KR,5.0,1,ewha|smic,2021-04-10|2021-05-29,50000.0,2022-10-03,32300.0,32,-16.5,s_rebalance_exit
2022-09-01,14750.0,바이넥스,053030,KR,5.0,1,smic,2021-04-30,43750.0,2022-10-03,11700.0,32,-21.15,s_rebalance_exit
2022-09-01,49950.0,KCC글라스,344820,KR,5.0,1,smic,2021-05-01,108000.0,2022-10-03,39950.0,32,-20.5,s_rebalance_exit
2022-09-01,37400.0,콘텐트리중앙,036420,KR,5.0,1,smic,2021-05-29,74500.0,2022-10-03,26550.0,32,-29.44,s_rebalance_exit
2022-09-01,161390.0,포스코퓨처엠,003670,KR,5.0,1,ewha,2021-09-28,192000.0,2022-10-03,145397.0,32,-10.45,s_rebalance_exit
2022-09-01,20700.0,원티드랩,376980,KR,5.0,1,smic,2021-11-06,50900.0,2022-10-03,15600.0,32,-25.09,s_rebalance_exit
2022-09-01,38300.0,ISC,095340,KR,5.0,1,star,2021-11-17,51000.0,2022-10-03,32200.0,32,-16.43,s_rebalance_exit
2022-09-01,97500.0,대주전자재료,078600,KR,5.0,1,ewha,2021-11-27,142000.0,2022-10-03,79100.0,32,-19.36,s_rebalance_exit
2022-09-01,183000.0,세아제강지주,003030,KR,5.0,1,smic,2021-12-04,154000.0,2022-10-03,150500.0,32,-18.25,s_rebalance_exit
2022-09-01,72900.0,효성중공업,298040,KR,5.0,1,star,2022-01-04,103150.0,2022-10-03,59500.0,32,-18.87,s_rebalance_exit
2022-08-01,391500.0,CJ제일제당,097950,KR,5.0,1,ewha|voera,2020-05-17|2021-09-11,395000.0|551000.0,2022-09-01,402000.0,31,2.07,s_rebalance_exit
2022-08-01,1261285.0,삼성바이오로직스,207940,KR,5.0,1,star|voera,2021-08-17|2022-07-19,1307000.0,2022-09-01,1220076.0,31,-3.85,s_rebalance_exit
2022-08-01,148500.0,F&F,383220,KR,5.0,1,voera,2021-09-17,177800.0,2022-09-01,139500.0,31,-6.62,s_rebalance_exit
2022-08-01,8440.0,코엔텍,029960,KR,5.0,1,ewha,2021-09-30,,2022-09-01,9130.0,31,7.53,s_rebalance_exit
2022-08-01,176000.0,하이브,352820,KR,5.0,1,smic|voera,2021-11-06|2022-05-28,628000.0|381500.0,2022-09-01,178500.0,31,0.81,s_rebalance_exit
2022-08-01,21.5,CHGG,CHGG,US,5.0,1,smic,2021-11-20,43.5,2022-09-01,19.4,31,-10.31,s_rebalance_exit
2022-08-01,4.94,OPEN,OPEN,US,5.0,1,smic,2021-11-20,,2022-09-01,4.28,31,-13.88,s_rebalance_exit
2022-08-01,28600.0,에이스토리,241840,KR,5.0,1,voera,2022-03-29,,2022-09-01,23600.0,31,-17.98,s_rebalance_exit
2022-08-01,39650.0,롯데렌탈,089860,KR,5.0,1,smic,2022-04-09,63529.0,2022-09-01,35700.0,31,-10.5,s_rebalance_exit
2022-08-01,44450.0,HK이노엔,195940,KR,5.0,1,ewha,2022-05-28,54312.0,2022-09-01,40400.0,31,-9.66,s_rebalance_exit
2022-08-01,94345.0,동아쏘시오홀딩스,000640,KR,5.0,1,smic,2022-06-02,155500.0,2022-09-01,102366.0,31,7.85,s_rebalance_exit
2022-08-01,81200.0,KT&G,033780,KR,5.0,1,ewha,2021-03-13,110136.0,2022-09-01,82500.0,31,0.99,s_rebalance_trim
2022-07-01,6990.0,쌍용C&E,003410,KR,5.0,1,smic,2021-05-01,12228.44,2022-08-01,6700.0,31,-4.72,s_rebalance_exit
2022-07-01,346000.0,LG이노텍,011070,KR,5.0,1,ewha,2021-04-10,271000.0,2022-08-01,364500.0,31,4.72,s_rebalance_exit
2022-07-01,12650.0,LG유플러스,032640,KR,5.0,1,smic,2021-05-29,26450.0,2022-08-01,12500.0,31,-1.78,s_rebalance_exit
2022-07-01,115622.0,OCI홀딩스,010060,KR,5.0,1,ewha,2021-08-21,113156.0,2022-08-01,98140.0,31,-15.63,s_rebalance_exit
2022-07-01,9990.0,남해화학,025860,KR,5.0,1,star,2022-04-27,28100.0,2022-08-01,9700.0,31,-3.48,s_rebalance_exit
2022-07-01,12448.0,맥쿼리인프라,088980,KR,5.0,1,star,2022-05-19,16500.0,2022-08-01,13095.0,31,4.57,s_rebalance_exit
