매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2026-05-22,39900.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-05-21, kuvic 2026-05-18, smic 2026-05-07)",코스텍시스,355150,KR,5.0,3,kuvic|smic|yig,2026-05-07|2026-05-21|2026-05-18,112400.0|60000.0|159000.0,2026-06-11,31250.0,20,-22.15,rr_stop
2026-06-08,61300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-06-05, star 2025-12-12)",브이엠,089970,KR,5.0,2,star|yig,2025-12-12|2026-06-05,59300.0|110000.0,2026-06-10,78231.25,2,26.86,rr_half_+2.5R
2026-06-01,836.24,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: smic 2026-05-29)",STRL,STRL,US,5.0,1,smic,2026-05-29,1500.0,2026-06-09,903.945,8,118.04,rr_stop
2026-03-06,59300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2026-03-05, star 2025-12-12)",대덕전자,353200,KR,5.0,2,star|voera,2025-12-12|2026-03-05,100100.0,2026-06-04,157500.0,90,428.01,rr_stop
2026-05-19,28250.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: kuvic 2026-05-18, star 2025-03-10, ewha 2024-07-25)",에스티아이,039440,KR,5.0,3,ewha|kuvic|star,2024-07-25|2025-03-10|2026-05-18,41450.0|22000.0|46000.0,2026-06-04,27150.0,16,-4.47,rr_stop
2026-06-01,836.24,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: smic 2026-05-29)",STRL,STRL,US,5.0,1,smic,2026-05-29,1500.0,2026-06-04,992.1037,3,19.75,rr_half_+2.5R
2026-04-15,37300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-04-14, star 2023-02-16)",DN오토모티브,007340,KR,5.0,2,star|yig,2023-02-16|2026-04-14,27887.02|60800.0,2026-06-01,43200.0,47,130.25,rr_stop
2026-05-21,254000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2026-05-20, star 2022-08-16)",LS ELECTRIC,010120,KR,5.0,2,star|voera,2022-08-16|2026-05-20,15325.38|360000.0,2026-06-01,240000.0,11,-6.08,rr_stop
2026-05-22,74600.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: kuvic 2026-05-21, yig 2026-04-14, star 2026-03-14, smic 2024-12-05)",한화엔진,082740,KR,5.0,4,kuvic|smic|star|yig,2026-03-14|2024-12-05|2026-04-14|2026-05-21,73700.0|24352.0|64200.0|121000.0,2026-05-29,68500.0,7,-8.73,rr_stop
2026-05-26,229000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2026-05-22, yig 2024-09-13, star 2022-04-01, smic 2021-11-03)",주성엔지니어링,036930,KR,5.0,4,smic|star|voera|yig,2021-11-03|2022-04-01|2024-09-13|2026-05-22,26700.0|34100.0|31350.0|288820.0,2026-05-29,215000.0,3,-6.68,rr_stop
2026-05-26,1268000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2026-05-23, smic 2025-04-19)",한화에어로스페이스,012450,KR,5.0,2,smic|voera,2025-04-19|2026-05-23,1205000.0|1435000.0,2026-05-29,1210000.0,3,-5.15,rr_stop
2026-05-26,19500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2026-05-22, star 2026-03-14, yig 2024-11-29, smic 2024-05-09)",롯데관광개발,032350,KR,5.0,4,smic|star|voera|yig,2024-05-09|2024-11-29|2026-03-14|2026-05-22,19220.0|16780.0|30500.0|30000.0,2026-05-28,18970.0,2,-3.3,rr_stop
2026-05-26,72500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2026-05-22)",대한조선,439260,KR,5.0,1,voera,2026-05-22,107000.0,2026-05-28,67700.0,2,-7.18,rr_stop
2026-05-19,17280.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: kuvic 2026-05-18, star 2026-03-14, ewha 2020-11-21, smic 2020-10-31)",진성티이씨,036890,KR,5.0,4,ewha|kuvic|smic|star,2020-11-21|2020-10-31|2026-03-14|2026-05-18,13250.0|20350.0|27000.0|29000.0,2026-05-21,16850.0,2,-3.07,rr_stop
2026-05-19,56800.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: kuvic 2026-05-18, yig 2026-05-08, smic 2026-05-07)",코스텍시스,355150,KR,5.0,3,kuvic|smic|yig,2026-05-07|2026-05-08|2026-05-18,112400.0|84400.0|159000.0,2026-05-21,47550.0,2,-16.79,rr_stop
2026-03-05,74000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2026-03-04, ewha 2024-10-05, star 2024-03-11)",코스메카코리아,241710,KR,5.0,3,ewha|star|voera,2024-03-11|2024-10-05|2026-03-04,62800.0|116600.0|99200.0,2026-05-19,79200.0,75,112.77,rr_stop
2026-03-16,236000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2026-03-14, kuvic 2025-02-25, yig 2024-05-04)",SK가스,018670,KR,5.0,3,kuvic|star|yig,2024-05-04|2025-02-25|2026-03-14,320000.0|318500.0,2026-05-19,248500.0,64,109.33,rr_stop
2026-04-01,73300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-03-31)",포스코인터내셔널,047050,KR,5.0,1,yig,2026-03-31,99800.0,2026-05-13,76200.0,42,106.67,rr_stop
2026-04-06,29300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2026-04-04)",대한전선,001440,KR,5.0,1,ewha,2026-04-04,42300.0,2026-05-13,67100.0,37,355.28,rr_stop
2026-04-15,49500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-04-14, star 2026-03-14, smic 2024-12-05)",한화엔진,082740,KR,5.0,4,smic|star|yig,2026-03-14|2024-12-05|2026-04-14,73700.0|24352.0|64200.0,2026-05-13,78100.0,28,213.67,rr_stop
2026-04-17,147700.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: smic 2026-04-16, voera 2025-05-13)",세아제강,306200,KR,5.0,2,smic|voera,2025-05-13|2026-04-16,205630.0|286700.0,2026-05-13,156600.0,26,110.78,rr_stop
2026-05-11,56800.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-05-08, smic 2026-05-07)",코스텍시스,355150,KR,5.0,3,smic|yig,2026-05-07|2026-05-08,112400.0|84400.0,2026-05-13,54000.0,2,-5.5,rr_stop
2026-05-12,13580.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-05-11)",후성,093370,KR,5.0,1,yig,2026-05-11,20000.0,2026-05-13,12130.0,1,-11.21,rr_stop
2026-03-16,20000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2026-03-14, ewha 2023-11-25, yig 2023-11-02)",아이센스,099190,KR,5.0,3,ewha|star|yig,2026-03-14|2023-11-02|2023-11-25,35400.0|40400.0|32200.0,2026-05-12,19310.0,57,-4.03,rr_stop
2026-03-05,74000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2026-03-04, ewha 2024-10-05, star 2024-03-11)",코스메카코리아,241710,KR,5.0,3,ewha|star|voera,2024-03-11|2024-10-05|2026-03-04,62800.0|116600.0|99200.0,2026-05-12,90687.5,68,21.82,rr_half_+2.5R
2026-04-17,23750.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: smic 2026-04-16, star 2025-08-31, ewha 2024-10-05)",SK오션플랜트,100090,KR,5.0,3,ewha|smic|star,2024-10-05|2025-08-31|2026-04-16,20090.0|32100.0|41600.0,2026-05-11,21450.0,24,-10.23,rr_stop
2026-04-01,73300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-03-31)",포스코인터내셔널,047050,KR,5.0,1,yig,2026-03-31,99800.0,2026-05-04,88506.25,33,20.02,rr_half_+2.5R
2026-04-15,37300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-04-14, star 2023-02-16)",DN오토모티브,007340,KR,5.0,2,star|yig,2023-02-16|2026-04-14,27887.02|60800.0,2026-04-30,43768.75,15,16.64,rr_half_+2.5R
2026-04-17,147700.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: smic 2026-04-16, voera 2025-05-13)",세아제강,306200,KR,5.0,2,smic|voera,2025-05-13|2026-04-16,205630.0|286700.0,2026-04-28,167787.5,11,12.92,rr_half_+2.5R
2026-04-15,49500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-04-14, star 2026-03-14, smic 2024-12-05)",한화엔진,082740,KR,5.0,4,smic|star|yig,2026-03-14|2024-12-05|2026-04-14,73700.0|24352.0|64200.0,2026-04-17,56062.5,2,12.58,rr_half_+2.5R
2026-04-15,23900.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-04-14)",아모텍,052710,KR,5.0,1,yig,2026-04-14,54100.0,2026-04-16,24000.0,1,-0.18,rr_stop
2026-04-06,29300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2026-04-04)",대한전선,001440,KR,5.0,1,ewha,2026-04-04,42300.0,2026-04-15,33806.25,9,14.69,rr_half_+2.5R
2026-04-01,61000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-03-31, star 2025-08-31, smic 2024-10-17, kuvic 2024-10-08, ewha 2023-05-27, voera 2021-05-14)",씨에스윈드,112610,KR,5.0,6,ewha|kuvic|smic|star|voera|yig,2023-05-27|2021-05-14|2026-03-31|2025-08-31|2024-10-08|2024-10-17,103200.0|90900.0|88500.0|51700.0|96684.0|134400.0,2026-04-09,67600.0,8,120.31,rr_stop
2026-04-01,45800.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-03-31)",스피어,347700,KR,5.0,1,yig,2026-03-31,111000.0,2026-04-08,42500.0,7,-7.76,rr_stop
2026-03-18,54500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-03-17)",코리아써키트,007810,KR,5.0,1,yig,2026-03-17,83600.0,2026-04-07,72200.0,20,163.37,rr_stop
2026-03-30,121300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: kuvic 2026-03-27, ewha 2025-10-04, star 2025-08-31, voera 2023-11-17, smic 2021-12-13)",인텔리안테크,189300,KR,5.0,5,ewha|kuvic|smic|star|voera,2025-10-04|2021-12-13|2026-03-27|2023-11-17|2025-08-31,67400.0|122000.0|198000.0|96600.0|71700.0,2026-04-07,112900.0,8,-7.48,rr_stop
2026-04-01,61000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-03-31, star 2025-08-31, smic 2024-10-17, kuvic 2024-10-08, ewha 2023-05-27, voera 2021-05-14)",씨에스윈드,112610,KR,5.0,6,ewha|kuvic|smic|star|voera|yig,2023-05-27|2021-05-14|2026-03-31|2025-08-31|2024-10-08|2024-10-17,103200.0|90900.0|88500.0|51700.0|96684.0|134400.0,2026-04-03,73531.25,2,19.82,rr_half_+2.5R
2026-02-10,49100.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: kuvic 2026-02-09)",파두,440110,KR,5.0,1,kuvic,2026-02-09,56400.0,2026-04-01,48550.0,50,-1.71,rr_stop
2026-03-16,328500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2026-03-14, voera 2020-05-14)",신세계,004170,KR,5.0,2,star|voera,2020-05-14|2026-03-14,278000.0|424500.0,2026-04-01,314500.0,16,-4.84,rr_stop
2026-03-16,19430.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2026-03-14, yig 2024-11-29, smic 2024-05-09)",롯데관광개발,032350,KR,5.0,4,smic|star|yig,2024-05-09|2024-11-29|2026-03-14,19220.0|16780.0|30500.0,2026-03-31,17870.0,15,-8.58,rr_stop
2026-03-26,74100.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2026-03-25)",코웨이,021240,KR,5.0,1,star,2026-03-25,140000.0,2026-03-31,71500.0,5,-4.09,rr_stop
2026-03-16,152200.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2026-03-14)",녹십자,006280,KR,5.0,1,star,2026-03-14,287100.0,2026-03-24,145600.0,8,-4.91,rr_stop
2026-03-16,49500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2026-03-14, smic 2024-12-05)",한화엔진,082740,KR,5.0,4,smic|star,2026-03-14|2024-12-05,73700.0|24352.0,2026-03-24,47400.0,8,-4.82,rr_stop
2026-03-18,54500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-03-17)",코리아써키트,007810,KR,5.0,1,yig,2026-03-17,83600.0,2026-03-24,67087.5,6,22.36,rr_half_+2.5R
2026-03-16,236000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2026-03-14, kuvic 2025-02-25, yig 2024-05-04)",SK가스,018670,KR,5.0,3,kuvic|star|yig,2024-05-04|2025-02-25|2026-03-14,320000.0|318500.0,2026-03-20,274812.5,4,15.75,rr_half_+2.5R
2026-03-06,59300.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2026-03-05, star 2025-12-12)",대덕전자,353200,KR,5.0,2,star|voera,2025-12-12|2026-03-05,100100.0,2026-03-18,71662.5,12,20.12,rr_half_+2.5R
2026-03-16,17720.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2026-03-14, ewha 2020-11-21, smic 2020-10-31)",진성티이씨,036890,KR,5.0,4,ewha|smic|star,2020-11-21|2020-10-31|2026-03-14,13250.0|20350.0|27000.0,2026-03-17,16640.0,1,-6.66,rr_stop
2026-02-23,112000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2026-02-21, kuvic 2026-02-09, star 2022-10-31)",비나텍,126340,KR,5.0,3,ewha|kuvic|star,2026-02-21|2022-10-31|2026-02-09,158700.0|65400.0|165100.0,2026-03-05,119800.0,10,112.65,rr_stop
2025-12-15,261000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2025-12-12, yig 2025-10-14, ewha 2025-04-04)",삼성전기,009150,KR,5.0,3,ewha|star|yig,2025-12-12|2025-04-04|2025-10-14,309000.0|187900.0|297800.0,2026-03-04,387000.0,79,194.78,rr_stop
2026-02-23,112000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2026-02-21, kuvic 2026-02-09, star 2022-10-31)",비나텍,126340,KR,5.0,3,ewha|kuvic|star,2026-02-21|2022-10-31|2026-02-09,158700.0|65400.0|165100.0,2026-03-03,134462.5,8,19.34,rr_half_+2.5R
2026-02-23,283500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2026-02-21, yig 2025-03-14, star 2025-03-10, smic 2020-05-06)",파크시스템스,140860,KR,5.0,4,ewha|smic|star|yig,2020-05-06|2026-02-21|2025-03-10|2025-03-14,55993.0|303000.0|283500.0,2026-02-25,267500.0,2,-6.21,rr_stop
2026-02-09,98000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-02-06, star 2024-01-06)",선익시스템,171090,KR,5.0,2,star|yig,2024-01-06|2026-02-06,54700.0|131400.0,2026-02-19,115600.0,10,17.25,rr_stop
2026-02-10,118900.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: kuvic 2026-02-09, ewha 2024-06-01, star 2022-10-31)",비나텍,126340,KR,5.0,3,ewha|kuvic|star,2024-06-01|2022-10-31|2026-02-09,80200.0|65400.0|165100.0,2026-02-19,112700.0,9,-5.78,rr_stop
2026-01-26,55200.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2026-01-24, star 2023-04-22, smic 2021-06-06)",에스엘,005850,KR,5.0,3,ewha|smic|star,2026-01-24|2021-06-06|2023-04-22,82300.0|50000.0|39000.0,2026-02-09,52900.0,14,-4.74,rr_stop
2025-12-01,108700.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2025-11-29, smic 2024-04-17)",한화오션,042660,KR,5.0,2,ewha|smic,2024-04-17|2025-11-29,54500.0|167100.0,2026-02-03,137700.0,64,151.84,rr_stop
2026-01-26,30900.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2026-01-24, kuvic 2025-06-26, smic 2023-05-11)",태웅,044490,KR,5.0,3,ewha|kuvic|smic,2023-05-11|2025-06-26|2026-01-24,28600.0|48000.0|45800.0,2026-02-03,29250.0,8,-5.91,rr_stop
2026-01-26,35100.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-01-23, star 2025-12-12, ewha 2025-07-25, smic 2024-12-05)",RFHIC,218410,KR,5.0,4,ewha|smic|star|yig,2024-12-05|2025-07-25|2025-12-12|2026-01-23,17650.0|39500.0|42050.0|50500.0,2026-01-30,49950.0,4,182.91,rr_stop
2025-11-28,272000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2025-11-27)",키움증권,039490,KR,5.0,1,yig,2025-11-27,432300.0,2026-01-28,393500.0,61,187.6,rr_stop
2026-01-26,35100.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-01-23, star 2025-12-12, ewha 2025-07-25, smic 2024-12-05)",RFHIC,218410,KR,5.0,4,ewha|smic|star|yig,2024-12-05|2025-07-25|2025-12-12|2026-01-23,17650.0|39500.0|42050.0|50500.0,2026-01-27,40350.0,1,14.27,rr_half_+2.5R
2025-12-15,261000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2025-12-12, yig 2025-10-14, ewha 2025-04-04)",삼성전기,009150,KR,5.0,3,ewha|star|yig,2025-12-12|2025-04-04|2025-10-14,309000.0|187900.0|297800.0,2026-01-19,293562.5,35,11.8,rr_half_+2.5R
2025-11-14,50900.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2025-11-13, ewha 2022-03-12)",심텍,222800,KR,5.0,2,ewha|yig,2022-03-12|2025-11-13,66900.0|84100.0,2026-01-08,43000.0,55,-16.03,rr_stop
2026-01-02,115200.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2026-01-01, ewha 2021-08-21)",OCI홀딩스,010060,KR,5.0,2,ewha|yig,2021-08-21|2026-01-01,113156.0|159300.0,2026-01-05,107600.0,3,-7.16,rr_stop
2025-11-26,253000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: voera 2025-11-25, kuvic 2025-05-15, ewha 2025-04-05, yig 2025-02-07, star 2024-06-30, smic 2024-05-09)",에이피알,278470,KR,5.0,6,ewha|kuvic|smic|star|voera|yig,2024-05-09|2024-06-30|2025-02-07|2025-04-05|2025-05-15|2025-11-25,89212.12|134574.51|68800.0|100500.0|362500.0,2025-12-24,237000.0,28,-6.89,rr_stop
2025-11-26,54700.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2025-11-25)",엘앤씨바이오,290650,KR,5.0,1,ewha,2025-11-25,82900.0,2025-12-24,64000.0,28,132.6,rr_stop
2025-12-01,108700.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2025-11-29, smic 2024-04-17)",한화오션,042660,KR,5.0,2,ewha|smic,2024-04-17|2025-11-29,54500.0|167100.0,2025-12-24,126800.0,23,15.95,rr_half_+2.5R
2025-11-26,95500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2025-11-25, kuvic 2024-02-28)",HD건설기계,267270,KR,5.0,2,kuvic|yig,2024-02-28|2025-11-25,81000.0|128300.0,2025-12-23,95500.0,27,98.8,rr_stop
2025-11-28,272000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2025-11-27)",키움증권,039490,KR,5.0,1,yig,2025-11-27,432300.0,2025-12-23,301375.0,25,10.14,rr_half_+2.5R
2025-12-15,301500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: star 2025-12-12)",삼성SDI,006400,KR,5.0,1,star,2025-12-12,479000.0,2025-12-19,280000.0,4,-7.69,rr_stop
2025-12-16,85800.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: smic 2025-12-15, star 2025-12-12, ewha 2023-03-11, voera 2023-03-03)",S-Oil,010950,KR,5.0,4,ewha|smic|star|voera,2025-12-15|2023-03-03|2023-03-11|2025-12-12,128400.0|117400.0|119900.0,2025-12-18,86000.0,2,-0.37,rr_stop
2025-11-21,250000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: kuvic 2025-11-20, smic 2020-05-31)",이오테크닉스,039030,KR,5.0,2,kuvic|smic,2020-05-31|2025-11-20,107593.0|416000.0,2025-12-17,238500.0,26,-5.17,rr_stop
2025-11-27,15080.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: kuvic 2025-11-26, smic 2024-10-17, star 2023-11-29)",인카금융서비스,211050,KR,5.0,3,kuvic|smic|star,2023-11-29|2024-10-17|2025-11-26,4101.93|8100.0|36700.0,2025-12-16,14120.0,19,-6.93,rr_stop
2025-11-26,95500.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2025-11-25, kuvic 2024-02-28)",HD건설기계,267270,KR,5.0,2,kuvic|yig,2024-02-28|2025-11-25,81000.0|128300.0,2025-12-12,107625.0,16,12.02,rr_half_+2.5R
2025-12-02,68.03,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: smic 2025-12-01)",ESTA,ESTA,US,5.0,1,smic,2025-12-01,118.76,2025-12-04,67.76,2,-1.34,rr_stop
2025-11-26,54700.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: ewha 2025-11-25)",엘앤씨바이오,290650,KR,5.0,1,ewha,2025-11-25,82900.0,2025-12-04,63768.75,8,15.88,rr_half_+2.5R
2025-12-02,36.84,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: smic 2025-12-01)",IMAX,IMAX,US,5.0,1,smic,2025-12-01,54.6,2025-12-03,35.75,1,-3.72,rr_stop
2025-11-21,562000.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2025-11-20, star 2024-06-30)",HD현대중공업,329180,KR,5.0,2,star|yig,2024-06-30|2025-11-20,173400.0|780000.0,2025-12-02,520000.0,11,-8.03,rr_stop
2025-11-07,123200.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2025-11-06, star 2023-03-01, ewha 2022-11-25)",엘앤에프,066970,KR,5.0,3,ewha|star|yig,2022-11-25|2023-03-01|2025-11-06,261600.0|457300.0|184000.0,2025-11-25,115200.0,18,-7.05,rr_stop
2025-11-12,88700.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: smic 2025-11-11)",지투지바이오,456160,KR,5.0,1,smic,2025-11-11,319800.0,2025-11-24,83800.0,12,-6.09,rr_stop
2025-11-07,28582.0,"학회 매수리포트 발간 → 익일 시가 진입, R:R 세팅 (스탑 1×ATR20, 목표 +2.5R) (트리거: yig 2025-11-06, star 2025-08-31)",씨어스,458870,KR,5.0,2,star|yig,2025-08-31|2025-11-06,54600.0|44407.77,2025-11-17,43290.0,10,201.1,rr_stop
