매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2021-05-17,345500.0,"학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: voera 2021-05-14, smic 2020-06-09)",NAVER,035420,KR,5.0,3,smic|voera,2020-06-09|2021-05-14,300766.0|525000.0,2021-09-10,398000.0,116,14.45,t_chandelier_ATR4.25
2021-03-11,30100.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2021-03-10),해성디에스,195870,KR,5.0,2,ewha,2021-03-10,53700.0,2021-08-18,39100.0,160,29.06,t_chandelier_ATR4.25
2021-05-07,7600.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2021-05-06),쌍용C&E,003410,KR,5.0,1,smic,2021-05-06,11897.51,2021-08-03,7900.0,88,3.27,t_chandelier_ATR4.25
2021-03-15,80500.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2021-03-13),KT&G,033780,KR,5.0,1,ewha,2021-03-13,110136.0,2021-08-02,82600.0,140,1.94,t_chandelier_ATR4.25
2021-03-15,50000.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2021-03-13),서흥,008490,KR,5.0,1,ewha,2021-03-13,69525.0,2021-07-26,54800.0,133,8.89,t_chandelier_ATR4.25
2021-03-15,24900.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2021-03-13),연우,115960,KR,5.0,1,ewha,2021-03-13,36300.0,2021-07-22,28200.0,129,12.52,t_chandelier_ATR4.25
2021-03-11,6210.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2021-03-10),팬오션,028670,KR,5.0,1,ewha,2021-03-10,6436.0,2021-07-21,7450.0,132,19.19,t_chandelier_ATR4.25
2021-02-22,51500.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2021-02-20),HD현대미포,010620,KR,5.0,4,ewha,2021-02-20,69100.0,2021-07-14,79600.0,142,53.56,t_chandelier_ATR4.25
2021-02-22,12500.0,학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: ewha 2021-02-20),유니셈,036200,KR,5.0,1,ewha,2021-02-20,16400.0,2021-06-10,12950.0,108,2.93,t_chandelier_ATR4.25
2020-11-02,10050.0,"학회 매수리포트 발간 → 익일 시가 진입 (KOSPI 파킹 매도 후 전환) (트리거: smic 2020-10-31, ewha 2020-10-10)",진성티이씨,036890,KR,5.0,4,ewha|smic,2020-10-10|2020-10-31,14375.0|20350.0,2021-06-09,13400.0,219,32.47,t_chandelier_ATR4.25
