매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2024-03-12,53700.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2024-03-11, kuvic 2023-11-19, smic 2022-12-08)",한국항공우주,047810,KR,5.0,4,kuvic|smic|star,2022-12-08|2023-11-19|2024-03-11,67000.0|69400.0|71500.0,2024-04-09,49100.0,28,-9.11,supertrend_bearish_flip
2024-03-14,10180.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: star 2024-03-11)",비에이치아이,083650,KR,5.0,4,star,2024-03-11,10440.0,2024-04-09,8500.0,26,-17.0,supertrend_bearish_flip
2024-03-18,50000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: yig 2024-03-15, ewha 2020-08-22)",프로텍,053610,KR,5.0,2,ewha|yig,2020-08-22|2024-03-15,31700.0|95600.0,2024-04-05,44300.0,18,-11.93,supertrend_bearish_flip
2024-03-18,436500.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: voera 2024-03-15, smic 2022-12-08)",POSCO홀딩스,005490,KR,5.0,2,smic|voera,2022-12-08|2024-03-15,365000.0|572000.0,2024-04-02,414000.0,15,-5.72,supertrend_bearish_flip
2023-08-11,103000.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: smic 2023-06-09)",롯데웰푸드,280360,KR,5.0,2,smic,2023-06-09,107000.0,2024-03-15,121300.0,217,17.06,supertrend_bearish_flip
2024-01-08,54000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2024-01-06)",코웨이,021240,KR,5.0,1,star,2024-01-06,93600.0,2024-02-26,55900.0,49,2.9,supertrend_bearish_flip
2024-02-19,113700.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: ewha 2024-02-16, smic 2023-12-06)",코스맥스,192820,KR,5.0,4,ewha|smic,2023-12-06|2024-02-16,142000.0|167700.0,2024-02-21,110600.0,2,-3.31,supertrend_bearish_flip
2023-11-01,10550.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: star 2023-09-08, voera 2020-05-14)",제주항공,089590,KR,5.0,2,star|voera,2020-05-14|2023-09-08,20000.0|20570.0,2024-02-08,11740.0,99,10.61,supertrend_bearish_flip
2024-01-08,7130.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2024-01-06)",코스맥스엔비티,222040,KR,5.0,1,star,2024-01-06,9660.0,2024-02-06,5960.0,29,-16.91,supertrend_bearish_flip
2024-01-22,187000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: ewha 2024-01-20, smic 2020-05-06)",파크시스템스,140860,KR,5.0,4,ewha|smic,2020-05-06|2024-01-20,55993.0|254300.0,2024-02-02,161900.0,11,-13.94,supertrend_bearish_flip
2023-11-08,25750.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: smic 2023-10-19)",에이디테크놀로지,200710,KR,5.0,1,smic,2023-10-19,75100.0,2024-02-01,25850.0,85,-0.21,supertrend_bearish_flip
2023-12-21,48850.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: kuvic 2023-11-19, smic 2022-12-08)",한국항공우주,047810,KR,5.0,4,kuvic|smic,2022-12-08|2023-11-19,67000.0|69400.0,2024-01-31,51000.0,41,3.78,supertrend_bearish_flip
2023-10-13,8270.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: star 2023-10-04)",우신시스템,017370,KR,5.0,1,star,2023-10-04,15800.0,2024-01-30,8000.0,109,-3.84,supertrend_bearish_flip
2024-01-22,57200.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: ewha 2024-01-20, star 2022-03-15)",해성디에스,195870,KR,5.0,2,ewha|star,2024-01-20|2022-03-15,67300.0,2024-01-26,51600.0,4,-10.33,supertrend_bearish_flip
2024-01-12,6820.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: smic 2023-12-06, voera 2022-09-28)",아난티,025980,KR,5.0,2,smic|voera,2022-09-28|2023-12-06,10630.0|12700.0,2024-01-25,6250.0,13,-8.91,supertrend_bearish_flip
