매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2022-09-01,5090.0,팬오션,028670,KR,5.0,1,ewha,2021-03-10,6436.0,2022-10-03,4500.0,32,-12.12,s_rebalance_exit
2022-09-01,13959.0,에프에스티,036810,KR,5.0,1,ewha,2021-04-10,40900.0,2022-10-03,10715.0,32,-23.7,s_rebalance_exit
2022-09-01,11500.0,LG유플러스,032640,KR,5.0,1,smic,2021-05-29,26450.0,2022-10-03,10750.0,32,-7.08,s_rebalance_exit
2022-09-01,311500.0,효성티앤씨,298020,KR,5.0,1,smic,2021-05-29,975000.0,2022-10-03,259000.0,32,-17.35,s_rebalance_exit
2022-09-01,19100.0,디앤씨미디어,263720,KR,5.0,1,ewha,2021-08-21,65700.0,2022-10-03,13800.0,32,-28.18,s_rebalance_exit
2022-09-01,75800.0,SOOP,067160,KR,5.0,1,ewha|voera,2021-09-15|2022-02-12,185200.0|173000.0,2022-10-03,63600.0,32,-16.6,s_rebalance_exit
2022-08-01,55700.0,씨에스윈드,112610,KR,5.0,1,ewha|star|voera|yig,2020-08-22|2021-05-14|2022-05-18|2022-07-21,107000.0|90900.0|79200.0|66210.0,2022-09-01,68000.0,31,21.35,s_rebalance_exit
2022-08-01,81200.0,KT&G,033780,KR,5.0,1,ewha,2021-03-13,110136.0,2022-09-01,82500.0,31,0.99,s_rebalance_exit
2022-08-01,31300.0,에스엘,005850,KR,5.0,1,ewha|smic,2021-04-10|2021-05-29,50000.0,2022-09-01,38450.0,31,22.11,s_rebalance_exit
2022-08-01,66600.0,현대백화점,069960,KR,5.0,1,ewha|voera,2021-09-17|2021-11-24,119100.0|110500.0,2022-09-01,61500.0,31,-8.21,s_rebalance_exit
2022-08-01,38250.0,한전KPS,051600,KR,5.0,1,voera,2022-03-29,50200.0,2022-09-01,41350.0,31,7.46,s_rebalance_exit
2022-08-01,13095.0,맥쿼리인프라,088980,KR,5.0,1,star,2022-05-19,16500.0,2022-09-01,12696.0,31,-3.63,s_rebalance_exit
2022-08-01,64800.0,DL,000210,KR,5.0,1,smic,2022-06-03,102000.0,2022-09-01,66800.0,31,2.47,s_rebalance_exit
2022-07-01,16750.0,삼양패키징,272550,KR,5.0,1,smic|star,2019-10-12|2021-09-01,23687.0,2022-08-01,19450.0,31,15.42,s_rebalance_exit
2022-07-01,123000.0,대한유화,006650,KR,5.0,1,ewha|smic,2020-11-28|2021-02-20,394500.0|443000.0,2022-08-01,127000.0,31,2.63,s_rebalance_exit
2022-07-01,7500.0,유니셈,036200,KR,5.0,1,ewha,2021-02-20,16400.0,2022-08-01,7710.0,31,2.18,s_rebalance_exit
2022-07-01,12050.0,씨티알모빌리티,308170,KR,5.0,1,ewha,2021-02-20,,2022-08-01,19750.0,31,62.92,s_rebalance_exit
2022-07-01,8320.0,대림제지,017650,KR,5.0,1,smic,2021-04-10,21500.0,2022-08-01,9050.0,31,8.12,s_rebalance_exit
2022-07-01,42400.0,LX하우시스,108670,KR,5.0,1,ewha,2021-05-19,123100.0,2022-08-01,43200.0,31,1.28,s_rebalance_exit
2022-07-01,346500.0,효성티앤씨,298020,KR,5.0,1,smic,2021-05-29,975000.0,2022-08-01,334000.0,31,-4.18,s_rebalance_exit
2022-06-01,87.5325,WFG,WFG,US,5.0,1,smic,2021-05-15,137.0,2022-07-01,72.8361,30,-17.29,s_rebalance_exit
2022-06-01,22.3272,SBLK,SBLK,US,5.0,1,smic,2021-05-31,37.8,2022-07-01,17.2593,30,-23.16,s_rebalance_exit
2022-05-02,281000.0,NAVER,035420,KR,5.0,1,ewha|smic|voera,2020-05-23|2021-05-14|2021-08-21,300766.0|525000.0|550000.0,2022-06-01,288000.0,30,1.88,s_rebalance_exit
2022-05-02,92.67,ROKU,ROKU,US,5.0,1,smic,2020-11-14,327.62,2022-06-01,95.03,30,1.93,s_rebalance_exit
2022-05-02,149000.0,대한유화,006650,KR,5.0,1,ewha|smic,2020-11-28|2021-02-20,394500.0|443000.0,2022-06-01,156000.0,30,4.07,s_rebalance_exit
2022-05-02,39236.0,한화솔루션,009830,KR,5.0,1,ewha|smic,2020-11-28|2021-03-13,60700.0|59700.0,2022-06-01,48719.0,30,23.43,s_rebalance_exit
2022-05-02,8820.0,서울바이오시스,092190,KR,5.0,1,ewha,2021-02-20,22500.0,2022-06-01,8500.0,30,-4.21,s_rebalance_exit
2022-05-02,17600.0,씨티알모빌리티,308170,KR,5.0,1,ewha,2021-02-20,,2022-06-01,16600.0,30,-6.25,s_rebalance_exit
2022-05-02,205000.0,현대모비스,012330,KR,5.0,1,ewha,2021-08-21,356000.0,2022-06-01,218500.0,30,5.95,s_rebalance_exit
2022-04-01,31761.0,동화기업,025900,KR,5.0,1,ewha,2020-10-10,58100.0,2022-05-02,32522.0,31,1.78,s_rebalance_exit
2022-04-01,13346.0,엑시콘,092870,KR,5.0,1,smic,2020-10-10,28700.0,2022-05-02,12150.0,31,-9.51,s_rebalance_exit
2022-04-01,4415.0,HLB테라퓨틱스,115450,KR,5.0,1,smic,2020-10-31,,2022-05-02,3584.0,31,-19.31,s_rebalance_exit
2022-04-01,39050.0,노바텍,285490,KR,5.0,1,smic,2020-11-28,66388.94,2022-05-02,38000.0,31,-3.27,s_rebalance_exit
2022-04-01,80500.0,KT&G,033780,KR,5.0,1,ewha,2021-03-13,110136.0,2022-05-02,82400.0,31,1.75,s_rebalance_exit
2022-04-01,13900.0,LG유플러스,032640,KR,5.0,1,smic,2021-05-29,26450.0,2022-05-02,13850.0,31,-0.96,s_rebalance_exit
