매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2026-04-01,106600.0,hrp 월간 리밸런스 — 목표비중 0.2% 신규 편입 (18개월 유효 리포트 유니버스),이수페타시스,007660,KR,5.0,1,ewha|smic|star,2022-11-13|2025-05-31|2025-01-09,7600.0|57350.0|51600.0,2026-06-01,130100.0,61,21.31,s_rebalance_trim
2026-04-01,37300.0,hrp 월간 리밸런스 — 목표비중 0.6% 신규 편입 (18개월 유효 리포트 유니버스),삼성E&A,028050,KR,5.0,1,smic|star,2022-12-08|2025-12-12,33800.0|42700.0,2026-06-01,50700.0,61,35.11,s_rebalance_trim
2026-04-01,175000.0,hrp 월간 리밸런스 — 목표비중 0.5% 신규 편입 (18개월 유효 리포트 유니버스),한국항공우주,047810,KR,5.0,1,ewha|kuvic|smic|star,2022-12-08|2023-11-19|2025-12-12|2025-05-30,67000.0|69400.0|156800.0|125900.0,2026-06-01,165400.0,61,-6.05,s_rebalance_trim
2026-04-01,247500.0,hrp 월간 리밸런스 — 목표비중 0.5% 신규 편입 (18개월 유효 리포트 유니버스),휴젤,145020,KR,5.0,1,kuvic|star|voera|yig,2023-01-02|2025-01-09|2024-10-04|2024-11-11,387000.0|317500.0|318000.0|443520.0,2026-06-01,248500.0,61,-0.2,s_rebalance_trim
2026-04-01,305500.0,hrp 월간 리밸런스 — 목표비중 0.3% 신규 편입 (18개월 유효 리포트 유니버스),파마리서치,214450,KR,5.0,1,ewha|kuvic|smic|star|voera|yig,2025-08-22|2025-12-15|2024-09-14|2024-11-11|2025-01-09|2025-05-17,962000.0|805000.0|245000.0|250000.0,2026-06-01,299500.0,61,-2.55,s_rebalance_trim
2026-04-01,77500.0,hrp 월간 리밸런스 — 목표비중 0.2% 신규 편입 (18개월 유효 리포트 유니버스),기가비스,420770,KR,5.0,1,smic|star|yig,2023-05-24|2023-05-25|2026-03-14,84000.0|84800.0|153300.0,2026-06-01,143900.0,61,84.57,s_rebalance_trim
2026-04-01,32600.0,hrp 월간 리밸런스 — 목표비중 0.4% 신규 편입 (18개월 유효 리포트 유니버스),SAMG엔터,419530,KR,5.0,1,kuvic|star,2025-06-18|2025-06-27,,2026-06-01,24100.0,61,-26.52,s_rebalance_trim
2026-04-01,63500.0,hrp 월간 리밸런스 — 목표비중 0.5% 신규 편입 (18개월 유효 리포트 유니버스),경동나비엔,009450,KR,5.0,1,kuvic|star|yig,2023-09-08|2024-10-07|2025-04-04,80300.0|146700.0|98800.0,2026-06-01,70100.0,61,9.73,s_rebalance_trim
2026-04-01,102100.0,hrp 월간 리밸런스 — 목표비중 0.8% 신규 편입 (18개월 유효 리포트 유니버스),케이아이엔엑스,093320,KR,5.0,1,star|yig,2025-03-10|2023-11-02,151400.0|148000.0,2026-06-01,118000.0,61,14.88,s_rebalance_trim
2026-04-01,15500.0,hrp 월간 리밸런스 — 목표비중 0.5% 신규 편입 (18개월 유효 리포트 유니버스),브이티,018290,KR,5.0,1,ewha|smic|yig,2023-11-02|2024-11-07|2025-02-21,22551.0|55700.0|53500.0,2026-06-01,13070.0,61,-16.18,s_rebalance_trim
2026-04-01,72600.0,hrp 월간 리밸런스 — 목표비중 0.9% 신규 편입 (18개월 유효 리포트 유니버스),코웨이,021240,KR,5.0,1,star,2026-03-25,140000.0,2026-06-01,90000.0,61,23.22,s_rebalance_trim
2026-04-01,57501.0,hrp 월간 리밸런스 — 목표비중 0.1% 신규 편입 (18개월 유효 리포트 유니버스),코미코,183300,KR,5.0,1,star|yig,2025-08-31|2025-09-24,87900.0|138000.0,2026-06-01,87000.0,61,50.4,s_rebalance_trim
2026-02-02,54100.0,hrp 월간 리밸런스 — 목표비중 0.3% 재조정 보유,한화엔진,082740,KR,5.0,1,smic|star,2024-03-11|2024-12-05,12430.0|24352.0,2026-06-01,62500.0,119,27.37,s_rebalance_trim
2026-02-02,7770.0,hrp 월간 리밸런스 — 목표비중 0.4% 재조정 보유,코리아에프티,123410,KR,5.0,1,kuvic|star,2025-08-31|2024-05-09,8450.0|10070.0,2026-06-01,6900.0,119,-9.49,s_rebalance_trim
2026-02-02,273500.0,hrp 월간 리밸런스 — 목표비중 0.4% 재조정 보유,에이피알,278470,KR,5.0,1,ewha|kuvic|smic|star|voera|yig,2024-05-09|2025-12-12|2025-02-07|2025-04-05|2025-05-15|2025-11-25,89212.12|318500.0|68800.0|100500.0|362500.0,2026-06-01,396000.0,119,43.92,s_rebalance_trim
2026-02-02,36950.0,hrp 월간 리밸런스 — 목표비중 0.3% 재조정 보유,서진시스템,178320,KR,5.0,1,ewha|kuvic|star,2024-05-18|2024-08-23|2025-12-12,43600.0|38100.0|38360.0,2026-06-01,78000.0,119,109.83,s_rebalance_trim
2026-03-02,193.5,hrp 월간 리밸런스 — 목표비중 0.8% 재조정 보유,LEU,LEU,US,5.0,1,smic|star,2024-05-24|2025-06-19,255.98,2026-06-01,176.76,91,-2.2,s_rebalance_trim
2026-02-02,574000.0,hrp 월간 리밸런스 — 목표비중 0.5% 재조정 보유,HD현대중공업,329180,KR,5.0,1,star|yig,2024-06-30|2025-11-20,173400.0|780000.0,2026-06-01,700000.0,119,35.59,s_rebalance_trim
2026-04-01,239500.0,hrp 월간 리밸런스 — 목표비중 0.1% 신규 편입 (18개월 유효 리포트 유니버스),티씨케이,064760,KR,5.0,1,ewha|kuvic|star|yig,2024-07-26|2024-09-11|2025-06-27|2025-09-24,166600.0|168100.0|146700.0|206400.0,2026-06-01,260000.0,61,7.91,s_rebalance_trim
