매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2020-06-10,241000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-06-09) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),NAVER,035420,KR,5.0,3,smic,2020-06-09,300766.0,2022-07-01,240000.0,751,-1.01,thesis_break_200MA
2020-01-02,12730.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),NHN KCP,060250,KR,5.0,1,smic,2019-08-11,19300.0,2022-07-01,12750.0,911,-0.44,thesis_break_200MA
2022-05-30,14143.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: star 2022-05-28) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),맥쿼리인프라,088980,KR,5.0,1,star,2022-05-28,16500.0,2022-07-01,12448.0,32,-12.51,thesis_break_200MA
2022-05-13,28500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2022-05-12) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),인바디,041830,KR,5.0,2,smic,2022-05-12,43000.0,2022-07-01,23900.0,49,-16.64,thesis_break_200MA
2020-11-23,9810.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-11-21) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),인선이엔티,060150,KR,5.0,2,ewha,2020-11-21,,2022-07-01,8610.0,585,-12.76,thesis_break_200MA
2021-11-29,121500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-11-27) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),대주전자재료,078600,KR,5.0,2,ewha,2021-11-27,142000.0,2022-05-02,81900.0,154,-33.0,thesis_break_200MA
2022-03-30,41850.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2022-03-29) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),한전KPS,051600,KR,5.0,1,voera,2022-03-29,50200.0,2022-05-02,37750.0,33,-10.34,thesis_break_200MA
2021-09-16,153800.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2021-09-15) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),SOOP,067160,KR,5.0,3,voera,2021-09-15,185200.0,2022-03-02,137100.0,167,-11.39,thesis_break_200MA
2021-11-22,395000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-11-19) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),하이브,352820,KR,5.0,6,smic,2021-11-19,628000.0,2022-02-03,244500.0,73,-38.47,thesis_break_200MA
2020-01-02,6813.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18) · 진입 조건: 시가 > 200MA (모멘텀 필터 통과),비츠로셀,082920,KR,5.0,3,smic,2019-12-18,16829.0,2021-12-01,6560.0,699,-4.29,thesis_break_200MA
