매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2020-03-13,6000.0,발간일(2019-12-18) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),KZ정밀,036560,KR,5.0,1,smic,2019-12-18,15670.0,2020-03-20,4870.0,7,-19.32,dip_atr3_stop
2020-03-16,11600.0,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),대정화금,120240,KR,5.0,1,smic,2019-12-24,34000.0,2020-03-20,8000.0,4,-31.45,dip_atr3_stop
2020-03-17,20650.0,발간일(2019-11-01) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),한국타이어앤테크놀로지,161390,KR,5.0,3,yig,2019-11-01,71500.0,2020-03-20,16550.0,3,-20.33,dip_atr3_stop
2020-03-17,15831.0,발간일(2019-11-05) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),코윈테크,282880,KR,5.0,2,smic,2019-11-05,41100.0,2020-03-20,12407.0,3,-22.1,dip_atr3_stop
2020-03-13,1690.0,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),세진중공업,075580,KR,5.0,3,smic,2019-12-24,,2020-03-19,1404.0,6,-17.42,dip_atr3_stop
2020-03-18,28900.0,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),미스토홀딩스,081660,KR,5.0,1,smic,2019-12-24,69400.0,2020-03-19,24000.0,1,-17.45,dip_atr3_stop
2020-03-13,190.0,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),ALGN,ALGN,US,5.0,1,smic,2019-12-24,360.76,2020-03-19,141.29,6,-23.31,dip_atr3_stop
2020-03-11,34500.0,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),미스토홀딩스,081660,KR,5.0,1,smic,2019-12-24,69400.0,2020-03-17,28050.0,6,-19.18,dip_atr3_stop
2020-03-11,181000.0,발간일(2019-12-18) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),SK,034730,KR,5.0,1,smic,2019-12-18,367000.0,2020-03-16,157000.0,5,-13.78,dip_atr3_stop
2020-03-02,6640.0,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),노루페인트,090350,KR,5.0,1,smic,2019-12-24,11755.0,2020-03-16,6100.0,14,-8.68,dip_atr3_stop
2020-03-12,24100.0,발간일(2019-11-01) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),한국타이어앤테크놀로지,161390,KR,5.0,3,yig,2019-11-01,71500.0,2020-03-16,21000.0,4,-13.39,dip_atr3_stop
2020-03-02,17750.0,발간일(2019-11-05) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),비에이치,090460,KR,5.0,3,smic,2019-11-05,45300.0,2020-03-13,15500.0,11,-13.2,dip_atr3_stop
2020-02-19,13875.0,발간일(2019-11-05) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),에코마케팅,230360,KR,5.0,2,smic,2019-11-05,52500.0,2020-03-13,10500.0,23,-24.78,dip_atr3_stop
2020-02-25,2295.0,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),세진중공업,075580,KR,5.0,3,smic,2019-12-24,,2020-03-12,2058.0,16,-10.86,dip_atr3_stop
2020-03-02,218.91,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),ALGN,ALGN,US,5.0,1,smic,2019-12-24,360.76,2020-03-12,182.23,10,-17.99,dip_atr3_stop
2020-03-03,25500.0,발간일(2019-11-01) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),한국타이어앤테크놀로지,161390,KR,5.0,3,yig,2019-11-01,71500.0,2020-03-11,23200.0,8,-9.56,dip_atr3_stop
2020-02-25,200500.0,발간일(2019-12-18) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),SK,034730,KR,5.0,1,smic,2019-12-18,367000.0,2020-03-10,182000.0,14,-9.77,dip_atr3_stop
2020-02-26,39650.0,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),미스토홀딩스,081660,KR,5.0,1,smic,2019-12-24,69400.0,2020-03-10,33650.0,13,-15.64,dip_atr3_stop
2020-02-05,43200.0,발간일(2019-12-24) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),미스토홀딩스,081660,KR,5.0,1,smic,2019-12-24,69400.0,2020-02-25,39700.0,20,-8.65,dip_atr3_stop
2020-01-09,2515.0,발간일(2019-08-11) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),알서포트,131370,KR,5.0,1,smic,2019-08-11,5200.0,2020-02-20,3700.0,42,46.24,dip_+50pct
