매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2021-08-23,144400.0,CJ ENM,035760,KR,5.0,1,ewha,2021-08-21,200300.0,2021-11-26,149700.0,95,3.0,u_chandelier_ATR5.5
2021-10-18,11150.0,주성엔지니어링,036930,KR,5.0,4,smic,2021-10-16,26700.0,2021-11-23,16800.0,36,49.7,u_scaleout1_ext8.2x
2021-08-23,254000.0,현대모비스,012330,KR,5.0,2,ewha,2021-08-21,356000.0,2021-11-10,246500.0,79,-3.58,u_chandelier_ATR5.5
2021-09-29,156544.0,포스코퓨처엠,003670,KR,5.0,2,ewha,2021-09-28,192000.0,2021-11-09,140066.0,41,-11.11,u_chandelier_ATR5.5
2021-08-23,81055.0,OCI홀딩스,010060,KR,5.0,2,ewha,2021-08-21,113156.0,2021-11-08,96153.0,77,17.86,u_chandelier_ATR5.5
2021-08-23,71900.0,코오롱인더,120110,KR,5.0,3,ewha,2021-08-21,90876.0,2021-11-02,83800.0,71,15.79,u_chandelier_ATR5.5
2021-04-09,14357.0,DI동일,001530,KR,5.0,2,ewha,2021-04-08,,2021-10-07,25991.0,181,79.86,u_chandelier_ATR5.5
2021-08-18,1479245.0,삼성바이오로직스,207940,KR,5.0,2,voera,2021-08-17,,2021-09-29,1242159.0,42,-16.57,u_chandelier_ATR5.5
2021-05-17,345500.0,NAVER,035420,KR,5.0,3,smic|voera,2020-05-23|2021-05-14,300766.0|525000.0,2021-09-29,380500.0,135,9.42,u_chandelier_ATR5.5
2021-05-17,69700.0,씨에스윈드,112610,KR,5.0,6,ewha|voera,2020-08-22|2021-05-14,107000.0|90900.0,2021-08-20,73200.0,95,4.34,u_chandelier_ATR5.5
2020-11-02,14700.0,에스제이그룹,306040,KR,5.0,1,smic,2020-10-31,23500.0,2021-08-06,25750.0,277,74.03,u_chandelier_ATR5.5
2021-03-11,6210.0,팬오션,028670,KR,5.0,1,ewha,2021-03-10,6436.0,2021-08-03,7290.0,145,16.63,u_chandelier_ATR5.5
2021-04-09,14357.0,DI동일,001530,KR,5.0,2,ewha,2021-04-08,,2021-08-03,27158.0,116,87.93,u_scaleout1_ext8.4x
2021-04-12,7580.0,쌍용C&E,003410,KR,5.0,1,smic,2021-04-10,10000.0,2021-07-28,8010.0,107,4.99,u_chandelier_ATR5.5
2020-08-24,19633.0,태영건설,009410,KR,5.0,1,voera,2020-08-21,29300.0,2021-06-30,25126.0,310,27.15,u_chandelier_ATR5.5
2020-11-02,10050.0,진성티이씨,036890,KR,5.0,4,ewha|smic,2020-10-10|2020-10-31,14375.0|20350.0,2021-06-11,12900.0,221,27.53,u_chandelier_ATR5.5
2021-05-03,28600.0,바이넥스,053030,KR,5.0,1,smic,2021-04-30,43750.0,2021-06-09,22100.0,37,-23.23,u_chandelier_ATR5.5
2021-02-22,10098.0,한솔테크닉스,004710,KR,5.0,1,ewha,2021-02-20,14900.0,2021-05-13,9241.0,80,-9.08,u_chandelier_ATR5.5
2021-02-22,372000.0,대한유화,006650,KR,5.0,2,ewha|smic,2020-11-28|2021-02-20,394500.0|443000.0,2021-05-04,295500.0,71,-21.08,u_chandelier_ATR5.5
2021-02-15,132000.0,현대오토에버,307950,KR,5.0,2,ewha,2021-02-12,,2021-04-28,112000.0,72,-15.7,u_chandelier_ATR5.5
2020-11-13,22300.0,에코마케팅,230360,KR,5.0,2,smic|voera,2019-10-13|2020-11-12,52500.0|35000.0,2021-04-02,25900.0,140,15.39,u_chandelier_ATR5.5
2020-08-24,7260.0,SY동아,041930,KR,5.0,1,ewha,2020-08-22,13900.0,2021-03-26,11900.0,214,62.85,u_chandelier_ATR5.5
2020-10-12,16621.0,동화기업,025900,KR,5.0,1,ewha,2020-10-10,58100.0,2021-03-02,19886.0,141,18.87,u_chandelier_ATR5.5
2020-05-11,8409.0,디바이스,187870,KR,5.0,1,smic,2020-05-09,26300.0,2021-02-23,20755.0,288,145.22,u_chandelier_ATR5.5
2020-11-02,11692.0,HLB테라퓨틱스,115450,KR,5.0,1,smic,2020-10-31,,2021-01-27,10262.0,86,-12.8,u_chandelier_ATR5.5
2020-11-02,9820.0,현대이지웰,090850,KR,5.0,1,smic,2020-10-31,11560.0,2021-01-19,10650.0,78,7.75,u_chandelier_ATR5.5
2020-05-11,8409.0,디바이스,187870,KR,5.0,1,smic,2020-05-09,26300.0,2020-12-14,25152.0,217,197.17,u_scaleout2_ext13.2x
2020-11-02,5237.0,이지바이오,353810,KR,5.0,1,smic,2020-10-31,6922.4,2020-12-11,6190.0,39,17.43,u_chandelier_ATR5.5
2020-05-11,8409.0,디바이스,187870,KR,5.0,1,smic,2020-05-09,26300.0,2020-12-03,19247.0,206,127.4,u_scaleout1_ext8.2x
2020-08-24,48150.0,LIG아큐버,073490,KR,5.0,2,ewha,2020-08-21,59900.0,2020-10-27,50000.0,64,3.17,u_chandelier_ATR5.5
2020-05-11,10150.0,피엔티,137400,KR,5.0,3,smic,2020-05-09,14572.0,2020-10-27,18000.0,169,76.19,u_chandelier_ATR5.5
2020-04-20,12878.0,노바렉스,194700,KR,5.0,2,smic,2020-04-18,35545.0,2020-10-27,19420.0,190,49.82,u_chandelier_ATR5.5
2020-04-20,36050.0,파크시스템스,140860,KR,5.0,4,smic,2020-04-18,55993.0,2020-10-27,57100.0,190,57.36,u_chandelier_ATR5.5
2020-05-11,47560.0,SKC,011790,KR,5.0,2,smic,2020-05-09,70292.0,2020-10-20,67299.0,162,40.59,u_chandelier_ATR5.5
2020-04-20,7820.0,인텍플러스,064290,KR,5.0,1,smic,2020-04-18,12534.0,2020-10-20,12200.0,183,55.0,u_chandelier_ATR5.5
2020-05-11,81700.0,이오테크닉스,039030,KR,5.0,2,smic,2020-05-09,107593.0,2020-09-22,100800.0,134,22.58,u_chandelier_ATR5.5
2020-05-11,10150.0,피엔티,137400,KR,5.0,3,smic,2020-05-09,14572.0,2020-08-31,24100.0,112,135.9,u_scaleout1_ext9.7x
2020-04-20,14550.0,펌텍코리아,251970,KR,5.0,3,smic,2020-04-18,20224.0,2020-08-21,15300.0,123,4.47,u_chandelier_ATR5.5
2020-05-11,5740.0,리메드,302550,KR,5.0,1,smic,2020-05-09,8515.8,2020-07-30,5890.0,80,1.95,u_chandelier_ATR5.5
2020-04-20,36474.0,에치에프알,230240,KR,5.0,2,smic,2020-04-18,45900.0,2020-06-16,30676.0,57,-16.44,u_chandelier_ATR5.5
2020-01-02,17777.0,동국제약,086450,KR,5.0,1,smic,2019-10-12,18235.55,2020-03-17,15895.0,75,-11.17,u_chandelier_ATR5.5
2020-03-02,1235000.0,LG생활건강,051900,KR,5.0,1,voera,2020-02-28,,2020-03-17,1050000.0,15,-15.53,u_chandelier_ATR5.5
2020-01-02,21780.0,코윈테크,282880,KR,5.0,2,smic,2019-10-12,41100.0,2020-03-16,19941.0,74,-9.04,u_chandelier_ATR5.5
2020-01-02,15700.0,삼양패키징,272550,KR,5.0,2,smic,2019-10-12,23687.0,2020-03-16,14400.0,74,-8.88,u_chandelier_ATR5.5
2020-01-02,6813.0,비츠로셀,082920,KR,5.0,3,smic,2019-11-02,16829.0,2020-03-16,7065.0,74,3.03,u_chandelier_ATR5.5
2020-01-02,62600.0,천보,278280,KR,5.0,1,ewha,2019-08-05,,2020-03-13,57700.0,71,-8.43,u_chandelier_ATR5.5
2020-01-02,22050.0,비에이치,090460,KR,5.0,3,smic,2019-10-24,45300.0,2020-03-02,17750.0,60,-20.02,u_chandelier_ATR5.5
2020-01-02,16100.0,에코마케팅,230360,KR,5.0,2,smic,2019-10-13,52500.0,2020-02-06,15400.0,35,-4.97,u_chandelier_ATR5.5
2020-01-02,8500.0,KZ정밀,036560,KR,5.0,1,smic,2019-11-02,15670.0,2020-02-03,7710.0,32,-9.88,u_chandelier_ATR5.5
2020-01-02,33350.0,한국타이어앤테크놀로지,161390,KR,5.0,3,yig,2019-11-01,71500.0,2020-01-29,29100.0,27,-13.31,u_chandelier_ATR5.5
2020-01-02,262500.0,SK,034730,KR,5.0,1,smic,2019-11-02,367000.0,2020-01-29,231500.0,27,-12.38,u_chandelier_ATR5.5
2020-01-02,6813.0,비츠로셀,082920,KR,5.0,3,smic,2019-11-02,16829.0,2020-01-23,8503.0,21,24.0,u_scaleout1_ext8.1x
