매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2022-03-10,36.4053,INMD,INMD,US,5.0,1,smic,2021-11-30,172.11,2022-04-25,27.2,46,-25.73,p_chandelier_ATR5.5
2022-02-25,289500.0,하이브,352820,KR,5.0,6,smic,2021-11-06,628000.0,2022-04-25,248500.0,59,-14.68,p_chandelier_ATR5.5
2022-02-25,70900.0,카카오게임즈,293490,KR,5.0,1,smic,2021-11-06,151300.0,2022-04-19,64900.0,53,-9.01,p_chandelier_ATR5.5
2021-11-08,23806.8775,삼양패키징,272550,KR,5.0,2,smic|star,2019-10-12|2021-09-01,23687.0,2022-03-17,21400.0,129,-10.65,p_chandelier_ATR5.5
2021-12-17,98400.0,대주전자재료,078600,KR,5.0,2,ewha,2021-11-27,142000.0,2022-03-15,80700.0,88,-18.48,p_chandelier_ATR5.5
2022-01-19,111590.6187,포스코퓨처엠,003670,KR,5.0,2,ewha,2021-09-28,192000.0,2022-03-10,102261.0,50,-8.91,p_chandelier_ATR5.5
2022-01-06,56.46,INMD,INMD,US,5.0,1,smic,2021-11-30,172.11,2022-03-07,39.035,60,-31.28,p_chandelier_ATR5.5
2021-12-23,88000.0,엔켐,348370,KR,5.0,2,smic,2021-12-04,174900.0,2022-02-25,87000.0,64,-1.73,p_chandelier_ATR5.5
2021-10-06,10750.0,대림제지,017650,KR,5.0,1,smic,2021-04-10,21500.0,2022-02-25,10350.0,142,-4.3,p_chandelier_ATR5.5
2021-10-06,22750.0,원익QnC,074600,KR,5.0,1,ewha,2021-05-22,,2022-02-15,24350.0,132,6.39,p_chandelier_ATR5.5
2021-11-15,65800.0,LX하우시스,108670,KR,5.0,1,ewha,2021-05-19,123100.0,2022-01-26,54100.0,72,-18.27,p_chandelier_ATR5.5
2021-12-02,13.3753,OPEN,OPEN,US,5.0,1,smic,2021-11-20,,2022-01-19,10.337,48,-23.18,p_chandelier_ATR5.5
2021-11-04,567000.0,효성티앤씨,298020,KR,5.0,3,smic,2021-05-29,975000.0,2022-01-19,490000.0,76,-14.1,p_chandelier_ATR5.5
2021-10-06,15750.0,바이넥스,053030,KR,5.0,1,smic,2021-04-30,43750.0,2022-01-11,14250.0,97,-10.07,p_chandelier_ATR5.5
2021-08-18,40000.0,콘텐트리중앙,036420,KR,5.0,1,smic,2021-05-29,74500.0,2021-12-01,49800.0,105,23.75,p_chandelier_ATR5.5
2021-08-19,23900.0,씨티알모빌리티,308170,KR,5.0,1,ewha,2021-02-20,,2021-11-29,21300.0,102,-11.41,p_chandelier_ATR5.5
2021-09-29,74431.6281,LX하우시스,108670,KR,5.0,1,ewha,2021-05-19,123100.0,2021-11-12,65300.0,44,-12.79,p_chandelier_ATR5.5
