매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2021-03-11,6210.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 22.9%) (트리거: ewha 2021-03-10),팬오션,028670,KR,5.0,1,ewha,2021-03-10,6436.0,2021-09-10,7320.0,183,17.17,r_chandelier_ATR5.0
2021-03-11,30100.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 22.9%) (트리거: ewha 2021-03-10),해성디에스,195870,KR,5.0,2,ewha,2021-03-10,53700.0,2021-08-23,38900.0,165,28.46,r_chandelier_ATR5.0
2021-05-07,7600.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 25.0%) (트리거: smic 2021-05-06),쌍용C&E,003410,KR,5.0,1,smic,2021-05-06,11897.51,2021-08-18,7920.0,103,3.59,r_chandelier_ATR5.0
2021-06-07,15300.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 25.0%) (트리거: smic 2021-06-06),LG유플러스,032640,KR,5.0,1,smic,2021-06-06,26450.0,2021-08-18,14100.0,72,-8.4,r_chandelier_ATR5.0
2021-04-12,24500.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 25.0%) (트리거: ewha 2021-04-10),에스엘,005850,KR,5.0,3,ewha,2021-04-10,,2021-08-11,30250.0,121,22.73,r_chandelier_ATR5.0
2020-08-24,19633.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: voera 2020-08-21),태영건설,009410,KR,5.0,1,voera,2020-08-21,29300.0,2021-07-21,25126.0,331,27.21,r_chandelier_ATR5.0
2020-11-23,14082.0,"학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: ewha 2020-11-21, smic 2019-12-24)",한온시스템,018880,KR,5.0,2,ewha|smic,2019-12-24|2020-11-21,15700.0|17200.0,2021-07-09,15058.0,228,6.29,r_chandelier_ATR5.0
2020-10-12,11800.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-10-10),진성티이씨,036890,KR,5.0,4,ewha,2020-10-10,14375.0,2021-06-11,12900.0,242,8.67,r_chandelier_ATR5.0
2020-11-23,9810.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: ewha 2020-11-21),인선이엔티,060150,KR,5.0,2,ewha,2020-11-21,,2021-06-04,12750.0,193,29.19,r_chandelier_ATR5.0
2021-02-22,10098.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 20.3%) (트리거: ewha 2021-02-20),한솔테크닉스,004710,KR,5.0,1,ewha,2021-02-20,14900.0,2021-05-07,9655.0,74,-4.96,r_chandelier_ATR5.0
